ISO,Policy,score,rank
IDN,H2_Testing policy,0.0901804375200999,1
IDN,E1_Income support,0.0870117646700397,2
IDN,C1_School closing,0.0809939489432623,3
IDN,H7_Vaccination policy,0.0809224831945134,4
IDN,C6_Stay at home requirements,0.0736034214385799,5
IDN,C3_Cancel public events,0.0685361560335166,6
IDN,C7_Restrictions on internal movement,0.0659865022667916,7
IDN,C8_International travel controls,0.0621684765070685,8
IDN,C2_Workplace closing,0.0588656263008973,9
IDN,H3_Contact tracing,0.0504016140868735,10
IDN,C5_Close public transport,0.0466534002406414,11
IDN,H6_Facial Coverings,0.0397685739058797,12
IDN,C4_Restrictions on gatherings,0.0285665355753171,13
IDN,E2_Debt/contract relief,0.0222133846925344,14
IDN,H1_Public information campaigns,0.019917222555682,15
