ISO,Policy,score,rank
MYS,H7_Vaccination policy,0.0867051462523996,1
MYS,C2_Workplace closing,0.0756206605039734,2
MYS,C5_Close public transport,0.0737201003245458,3
MYS,C1_School closing,0.0704144756281317,4
MYS,C8_International travel controls,0.0696397030809123,5
MYS,C3_Cancel public events,0.064460761141065,6
MYS,H2_Testing policy,0.060798144441036,7
MYS,H6_Facial Coverings,0.0492123061394344,8
MYS,C6_Stay at home requirements,0.0471599063019149,9
MYS,C4_Restrictions on gatherings,0.0456736003323181,10
MYS,E2_Debt/contract relief,0.0428319061917729,11
MYS,E1_Income support,0.040367765387891,12
MYS,C7_Restrictions on internal movement,0.0393806602345698,13
MYS,H3_Contact tracing,0.0346225304448626,14
MYS,H1_Public information campaigns,0.0253947487869945,15
