ISO,Policy,score,rank
MLI,H2_Testing policy,0.1017712290667696,1
MLI,H7_Vaccination policy,0.0911151949379602,2
MLI,H6_Facial Coverings,0.0850490482138421,3
MLI,C1_School closing,0.0831038500545922,4
MLI,C2_Workplace closing,0.0781604148922839,5
MLI,C6_Stay at home requirements,0.0648241174678299,6
MLI,E1_Income support,0.0587081678310898,7
MLI,C8_International travel controls,0.0510853341850219,8
MLI,C3_Cancel public events,0.0462087416475206,9
MLI,H3_Contact tracing,0.0448134472377885,10
MLI,E2_Debt/contract relief,0.0345108266922796,11
MLI,C7_Restrictions on internal movement,0.033137150527206,12
MLI,H1_Public information campaigns,0.0310688524035389,13
MLI,C5_Close public transport,0.0235479048222035,14
MLI,C4_Restrictions on gatherings,0.0,15
