ISO,Policy,score,rank
BGD,H7_Vaccination policy,0.1239986247575801,1
BGD,H6_Facial Coverings,0.0909996786628138,2
BGD,H3_Contact tracing,0.0866405299599389,3
BGD,C2_Workplace closing,0.0832708666947523,4
BGD,C5_Close public transport,0.074947808652339,5
BGD,C6_Stay at home requirements,0.065497916275842,6
BGD,H2_Testing policy,0.0612071474040892,7
BGD,E2_Debt/contract relief,0.0573719794341175,8
BGD,C8_International travel controls,0.0515253065988321,9
BGD,E1_Income support,0.0446750617893724,10
BGD,C3_Cancel public events,0.0277291208104355,11
BGD,H1_Public information campaigns,0.0214880673214599,12
BGD,C7_Restrictions on internal movement,0.0174519654095462,13
BGD,C4_Restrictions on gatherings,0.0088973647667906,14
BGD,C1_School closing,0.0,15
