ISO,Policy,score,rank
KGZ,H2_Testing policy,0.0888031414117422,1
KGZ,H6_Facial Coverings,0.0855480933426779,2
KGZ,C7_Restrictions on internal movement,0.0851144419020075,3
KGZ,E1_Income support,0.0724376754707101,4
KGZ,C8_International travel controls,0.0655058277577422,5
KGZ,H7_Vaccination policy,0.0633198333934739,6
KGZ,H1_Public information campaigns,0.0551488086200095,7
KGZ,H3_Contact tracing,0.0550043532165325,8
KGZ,C4_Restrictions on gatherings,0.0534472480165457,9
KGZ,C1_School closing,0.052503806917903,10
KGZ,E2_Debt/contract relief,0.0509037558995224,11
KGZ,C6_Stay at home requirements,0.0313110056317644,12
KGZ,C3_Cancel public events,0.0307326377969993,13
KGZ,C5_Close public transport,0.0177410464532919,14
KGZ,C2_Workplace closing,0.016201577059195,15
