ISO,Policy,score,rank
TWN,C3_Cancel public events,0.1163872584058653,1
TWN,C7_Restrictions on internal movement,0.097443100959035,2
TWN,H1_Public information campaigns,0.0828845164477307,3
TWN,H6_Facial Coverings,0.0791540891451283,4
TWN,C1_School closing,0.0760062596085005,5
TWN,C2_Workplace closing,0.0697341263847533,6
TWN,E2_Debt/contract relief,0.0681545992633717,7
TWN,E1_Income support,0.0658762640198276,8
TWN,H7_Vaccination policy,0.0605764576445171,9
TWN,C8_International travel controls,0.0586327353384169,10
TWN,H2_Testing policy,0.0329975856362967,11
TWN,H3_Contact tracing,0.018218635914544,12
TWN,C6_Stay at home requirements,0.0174897089554118,13
TWN,C5_Close public transport,0.0116224641815357,14
TWN,C4_Restrictions on gatherings,0.0,15
