ISO,Policy,score,rank
COM,H6_Facial Coverings,0.1164202957649863,1
COM,C1_School closing,0.099558795549388,2
COM,C2_Workplace closing,0.0866216394954338,3
COM,H7_Vaccination policy,0.0824584718244765,4
COM,H3_Contact tracing,0.063222813749443,5
COM,H2_Testing policy,0.0617400918160328,6
COM,H1_Public information campaigns,0.0600474740536956,7
COM,E2_Debt/contract relief,0.0500747480743327,8
COM,E1_Income support,0.0474572618403235,9
COM,C8_International travel controls,0.0249002656369636,10
COM,C7_Restrictions on internal movement,0.0192837763901074,11
COM,C6_Stay at home requirements,0.0179615278015992,12
COM,C5_Close public transport,0.0116026476199307,13
COM,C4_Restrictions on gatherings,0.0108182430859662,14
COM,C3_Cancel public events,1.0946708673636063e-05,15
