ISO,Policy,score,rank
SOM,H6_Facial Coverings,0.0800786344566932,1
SOM,H3_Contact tracing,0.0777682356019276,2
SOM,C4_Restrictions on gatherings,0.0695973005873784,3
SOM,C2_Workplace closing,0.0673932636746338,4
SOM,H7_Vaccination policy,0.0656164669152109,5
SOM,C1_School closing,0.0655565405542995,6
SOM,H2_Testing policy,0.0623197790345958,7
SOM,E2_Debt/contract relief,0.061517193159373,8
SOM,H1_Public information campaigns,0.0581760953588527,9
SOM,C6_Stay at home requirements,0.053926294582597,10
SOM,C3_Cancel public events,0.0464004625783075,11
SOM,C7_Restrictions on internal movement,0.0430074053648747,12
SOM,C8_International travel controls,0.0416961232356239,13
SOM,E1_Income support,0.0305647521085445,14
SOM,C5_Close public transport,0.0,15
