ISO,Policy,score,rank
EST,H7_Vaccination policy,0.0795960891622267,1
EST,C4_Restrictions on gatherings,0.0756601957184422,2
EST,H2_Testing policy,0.0741812216012776,3
EST,H6_Facial Coverings,0.0731687714934273,4
EST,C1_School closing,0.07133642638957,5
EST,C3_Cancel public events,0.0523694285951847,6
EST,C8_International travel controls,0.0520773087477003,7
EST,E1_Income support,0.0507129862695593,8
EST,H3_Contact tracing,0.0494986656425893,9
EST,H1_Public information campaigns,0.0484480855204689,10
EST,C7_Restrictions on internal movement,0.0460971816829412,11
EST,C6_Stay at home requirements,0.0458262055958377,12
EST,C2_Workplace closing,0.043242179411118,13
EST,E2_Debt/contract relief,0.0289492988749691,14
EST,C5_Close public transport,0.0,15
