ISO,Policy,score,rank
COD,H7_Vaccination policy,0.0985643007957528,1
COD,C8_International travel controls,0.0769727099294049,2
COD,H2_Testing policy,0.0719904720654238,3
COD,H3_Contact tracing,0.0693884376860996,4
COD,C3_Cancel public events,0.0665372349680161,5
COD,H1_Public information campaigns,0.059659491222981,6
COD,C6_Stay at home requirements,0.0571615148046523,7
COD,C5_Close public transport,0.0570915686394056,8
COD,H6_Facial Coverings,0.054923286351435,9
COD,E2_Debt/contract relief,0.0531625591501627,10
COD,C1_School closing,0.0522478409938447,11
COD,C7_Restrictions on internal movement,0.047274347731331,12
COD,C2_Workplace closing,0.0407678901329704,13
COD,E1_Income support,0.0229852419632963,14
COD,C4_Restrictions on gatherings,0.0224093799163211,15
