ISO,Policy,score,rank
GIN,H3_Contact tracing,0.0883192599948246,1
GIN,H6_Facial Coverings,0.0780278882447453,2
GIN,C8_International travel controls,0.0694470010609451,3
GIN,C1_School closing,0.067966673639715,4
GIN,C2_Workplace closing,0.0671488149705406,5
GIN,C4_Restrictions on gatherings,0.0576186045383119,6
GIN,C3_Cancel public events,0.0528655915477052,7
GIN,H7_Vaccination policy,0.0501796023628193,8
GIN,E2_Debt/contract relief,0.0494381289038657,9
GIN,C6_Stay at home requirements,0.0485892409910268,10
GIN,C7_Restrictions on internal movement,0.0485812601003776,11
GIN,C5_Close public transport,0.0435100456737374,12
GIN,E1_Income support,0.0430250975845547,13
GIN,H1_Public information campaigns,0.013884388002977,14
GIN,H2_Testing policy,0.0077121625922268,15
