ISO,Policy,score,rank
ALB,H7_Vaccination policy,0.1492496471651976,1
ALB,H6_Facial Coverings,0.0935300366085619,2
ALB,C6_Stay at home requirements,0.0787191793634848,3
ALB,C7_Restrictions on internal movement,0.0707314793036756,4
ALB,C8_International travel controls,0.0653946389589645,5
ALB,E2_Debt/contract relief,0.0565444525402266,6
ALB,C1_School closing,0.0526582013400112,7
ALB,H2_Testing policy,0.0455737926090025,8
ALB,H3_Contact tracing,0.0411172294386007,9
ALB,H1_Public information campaigns,0.038897386470317,10
ALB,C2_Workplace closing,0.0368289835125682,11
ALB,C5_Close public transport,0.0354187086687795,12
ALB,E1_Income support,0.0332211246814553,13
ALB,C3_Cancel public events,0.0313354102445284,14
ALB,C4_Restrictions on gatherings,0.0240904341850066,15
