ISO,Policy,score,rank
EGY,H6_Facial Coverings,0.1034154859440171,1
EGY,H2_Testing policy,0.088793886881223,2
EGY,H3_Contact tracing,0.0789190284942651,3
EGY,C8_International travel controls,0.073781494001179,4
EGY,C2_Workplace closing,0.0700028577011317,5
EGY,C5_Close public transport,0.0652177551563065,6
EGY,H7_Vaccination policy,0.0603393981438911,7
EGY,C4_Restrictions on gatherings,0.0568157344829069,8
EGY,C6_Stay at home requirements,0.0541416776498033,9
EGY,C7_Restrictions on internal movement,0.0493428787978639,10
EGY,E1_Income support,0.0478386030891414,11
EGY,E2_Debt/contract relief,0.0323178783413459,12
EGY,C1_School closing,0.0289627897697522,13
EGY,H1_Public information campaigns,0.0223022690656595,14
EGY,C3_Cancel public events,0.017468688698327,15
