ISO,Policy,score,rank
SEN,H7_Vaccination policy,0.0938570668148079,1
SEN,H6_Facial Coverings,0.0898053886547029,2
SEN,C7_Restrictions on internal movement,0.0815588447774107,3
SEN,C4_Restrictions on gatherings,0.0702415689545837,4
SEN,H2_Testing policy,0.0671220625441577,5
SEN,C1_School closing,0.0601199469367868,6
SEN,H3_Contact tracing,0.0548777348586087,7
SEN,C3_Cancel public events,0.0534828513432173,8
SEN,C2_Workplace closing,0.0486684002991384,9
SEN,C8_International travel controls,0.0484847625497015,10
SEN,C6_Stay at home requirements,0.0482182229821613,11
SEN,E1_Income support,0.0459138157644814,12
SEN,E2_Debt/contract relief,0.0409579305233242,13
SEN,H1_Public information campaigns,0.0347379153237577,14
SEN,C5_Close public transport,0.0,15
