ISO,Policy,score,rank
NOR,H7_Vaccination policy,0.0941569391773905,1
NOR,C3_Cancel public events,0.0891146279841069,2
NOR,C6_Stay at home requirements,0.0855150723119058,3
NOR,H3_Contact tracing,0.0745555107669777,4
NOR,C8_International travel controls,0.0720830109985693,5
NOR,C7_Restrictions on internal movement,0.0655431609486166,6
NOR,C1_School closing,0.0644405881579011,7
NOR,C4_Restrictions on gatherings,0.0568360299428551,8
NOR,C2_Workplace closing,0.0560605836165365,9
NOR,H6_Facial Coverings,0.0522342060573763,10
NOR,C5_Close public transport,0.0428439160679115,11
NOR,E1_Income support,0.0422900571489885,12
NOR,H2_Testing policy,0.0060031801084219,13
NOR,E2_Debt/contract relief,0.0041223770148463,14
NOR,H1_Public information campaigns,0.0,15
