ISO,Policy,score,rank
PNG,H7_Vaccination policy,0.0895716678658943,1
PNG,C3_Cancel public events,0.0858571051773402,2
PNG,C8_International travel controls,0.072364793978547,3
PNG,C6_Stay at home requirements,0.0628107618537212,4
PNG,C1_School closing,0.0619286237938947,5
PNG,C7_Restrictions on internal movement,0.0618804762800976,6
PNG,C4_Restrictions on gatherings,0.0614686675704493,7
PNG,H6_Facial Coverings,0.0556006679643153,8
PNG,E2_Debt/contract relief,0.0547632604630423,9
PNG,C2_Workplace closing,0.05169870990975,10
PNG,H2_Testing policy,0.0515712607967529,11
PNG,C5_Close public transport,0.0458908372674527,12
PNG,E1_Income support,0.040388467011965,13
PNG,H1_Public information campaigns,0.0354597473424405,14
PNG,H3_Contact tracing,0.033585054794671,15
