ISO,Policy,score,rank
KIR,H7_Vaccination policy,0.1097824719673597,1
KIR,C4_Restrictions on gatherings,0.0983765901615267,2
KIR,E1_Income support,0.0925046812889176,3
KIR,C6_Stay at home requirements,0.0908325668877898,4
KIR,H6_Facial Coverings,0.0807263720506744,5
KIR,C1_School closing,0.0781313753540286,6
KIR,H1_Public information campaigns,0.0659039228932515,7
KIR,H3_Contact tracing,0.048180278398842,8
KIR,H2_Testing policy,0.0364888487252496,9
KIR,C2_Workplace closing,0.0283607082138092,10
KIR,E2_Debt/contract relief,0.0260272320604885,11
KIR,C8_International travel controls,0.0207739600348174,12
KIR,C7_Restrictions on internal movement,0.0155906497872065,13
KIR,C5_Close public transport,0.0154945016760835,14
KIR,C3_Cancel public events,0.000502346281832,15
