ISO,Policy,score,rank
CRI,H7_Vaccination policy,0.1182983205513685,1
CRI,H2_Testing policy,0.0958748919439414,2
CRI,C8_International travel controls,0.0857544617919133,3
CRI,C7_Restrictions on internal movement,0.0814763054779802,4
CRI,C1_School closing,0.0810279808825961,5
CRI,C5_Close public transport,0.0782467910208211,6
CRI,H3_Contact tracing,0.0704183306770787,7
CRI,C2_Workplace closing,0.0684550851888939,8
CRI,H6_Facial Coverings,0.0676553729381054,9
CRI,E1_Income support,0.0283345676537841,10
CRI,C4_Restrictions on gatherings,0.0124768863945421,11
CRI,C6_Stay at home requirements,0.0104596558227953,12
CRI,E2_Debt/contract relief,0.0090832069413765,13
CRI,C3_Cancel public events,0.0020895946657028,14
CRI,H1_Public information campaigns,0.0020200756074878,15
