ISO,Policy,score,rank
IRN,H7_Vaccination policy,0.0857709382966194,1
IRN,C1_School closing,0.0805251948087159,2
IRN,C8_International travel controls,0.0736901690468915,3
IRN,C6_Stay at home requirements,0.0732657174633518,4
IRN,H6_Facial Coverings,0.0707557837054477,5
IRN,H2_Testing policy,0.0662772983702527,6
IRN,H1_Public information campaigns,0.0581531251275772,7
IRN,C2_Workplace closing,0.0552208672203802,8
IRN,C4_Restrictions on gatherings,0.0535335494752385,9
IRN,E1_Income support,0.0526997552027514,10
IRN,C3_Cancel public events,0.0459733579626279,11
IRN,H3_Contact tracing,0.0425678076532188,12
IRN,C5_Close public transport,0.0374696394789603,13
IRN,E2_Debt/contract relief,0.0348361822326202,14
IRN,C7_Restrictions on internal movement,0.0159956357630637,15
