rank,Category,Indicator,Policy,Country,ISO,value,unit,year
1,Demographics,Individuals using the Internet,C5_Close public transport,Comoros,COM,8.47817,percent of population,2019.0
3,Governance,Regulatory quality estimate,C5_Close public transport,Comoros,COM,-1.119256,score,2019.0
5,Demographics,Fixed telephone subscriptions,C5_Close public transport,Comoros,COM,10042.0,number,2019.0
7,Economics,Volume of imports,C5_Close public transport,Comoros,COM,5.062,percent change,2020.0
9,Health,Prevalence of COVID-19,C5_Close public transport,Comoros,COM,643.0,"Number (cumulative total by Dec 26,2020)",2020.0
10,Health,Prevalence of total cancers,C5_Close public transport,Comoros,COM,0.003249,percent,2019.0
11,Health,Prevalence of Respiratory infections and tuberculosis,C5_Close public transport,Comoros,COM,0.269491,percent,2019.0
13,Demographics,Fixed broadband subscriptions,C5_Close public transport,Comoros,COM,0.129982,per 100 people,2019.0
14,Health,Summary exposure value tobacco,C5_Close public transport,Comoros,COM,14.98029,Rate (risk-weighted prevalence),2019.0
17,Health,Prevalence of Hypertensive heart disease,C5_Close public transport,Comoros,COM,0.002015,percent,2019.0
18,Governance,Control of corruption estimate,C5_Close public transport,Comoros,COM,-1.02035,score,2019.0
21,Health,"Prevalence of HIV, total (% of population ages 15-49)",C5_Close public transport,Comoros,COM,0.1,percent,2019.0
22,Health,"Physicians (per 1,000 people)",C5_Close public transport,Comoros,COM,0.2715,Ones,2016.0
24,Health,"Immunization, DPT (% of children ages 12-23 months)",C5_Close public transport,Comoros,COM,91.0,percent,2019.0
25,Demographics,Secure Internet servers ,C5_Close public transport,Comoros,COM,7.051473405368052,per 1 million people,2019.0
26,Social issues ,Net migration,C5_Close public transport,Comoros,COM,-10000.0,net total / data are 5 year estimates,2019.0
27,Governance,Fragile States Index Total ,C5_Close public transport,Comoros,COM,81.24901232562686,score,2020.0
28,Social issues ,Proportion of women in managerial positions (%),C5_Close public transport,Comoros,COM,25.56,percent,2014.0
30,Health,Prevalence of chronic kidney disease,C5_Close public transport,Comoros,COM,0.049025,percent,2019.0
32,Economics,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",C5_Close public transport,Comoros,COM,43.3959999,Percentage of total population,2020.0
35,Health,Mortality due to COVID-19,C5_Close public transport,Comoros,COM,7.0,"Number (cumulative total by Dec 26,2020)",2020.0
36,Health,"Incidence of tuberculosis (per 100,000 people)",C5_Close public transport,Comoros,COM,35.0,Cases,2019.0
37,Economics,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",C5_Close public transport,Comoros,COM,36.75,Percentage of females of the total population,2020.0
39,Governance,Voice and accountability estimate,C5_Close public transport,Comoros,COM,-0.6893845,score,2019.0
40,Health,Prevalence of anxiety disorders,C5_Close public transport,Comoros,COM,0.036123,percent,2019.0
41,Health,"Nurses and midwives (per 1,000 people)",C5_Close public transport,Comoros,COM,0.6285,Ones,2016.0
44,Social issues ,Life Ladder ,C5_Close public transport,Comoros,COM,4.288599967956543,score,2021.0
45,Health,"Prevalence of overweight (modeled estimate, % of children under 5)",C5_Close public transport,Comoros,COM,9.6,percent,2020.0
46,Environment,"Adjusted net savings, including particulate emission damage",C5_Close public transport,Comoros,COM,4.22248670935332,percent of GNI,2018.0
47,Environment,"PM2.5 air pollution, mean annual exposure",C5_Close public transport,Comoros,COM,20.54682,micrograms per cubic meter,2017.0
48,Economics,Volume of exports,C5_Close public transport,Comoros,COM,4.079,percent change,2020.0
49,Health,Prevalence of down syndrome,C5_Close public transport,Comoros,COM,0.000128,percent,2019.0
52,Governance,Political stability and absence of violence/terrorism estimate,C5_Close public transport,Comoros,COM,-0.1486754,score,2019.0
53,Health,Domestic General Government Health Expenditure (GGHE-D) as % General Government Expenditure (GGE),C5_Close public transport,Comoros,COM,0.4,percent,2018.0
54,Social issues ,Press freedom score,C5_Close public transport,Comoros,COM,29.77,score,2020.0
55,Governance,Aggregate score for the Civil Liberties category,C5_Close public transport,Comoros,COM,26.0,score,2021.0
56,Health,"Immunization, measles (% of children ages 12-23 months)",C5_Close public transport,Comoros,COM,90.0,percent,2019.0
57,Economics,"Unemployment, total (% of total labor force) (modeled ILO estimate)",C5_Close public transport,Comoros,COM,4.36600018,percent of total labor force,2020.0
58,Environment,CO2 emissions (kt),C5_Close public transport,Comoros,COM,201.685,kt,2016.0
59,Governance,Government effectiveness estimate,C5_Close public transport,Comoros,COM,-1.669198,score,2019.0
