rank,Category,Indicator,Policy,Country,ISO,value,unit,year
1,Demographics,Individuals using the Internet,C5_Close public transport,Croatia,HRV,79.0798,percent of population,2019.0
3,Governance,Regulatory quality estimate,C5_Close public transport,Croatia,HRV,0.5910058,score,2019.0
4,Social issues ,"Intentional homicides (per 100,000 people)",C5_Close public transport,Croatia,HRV,0.57742179724,"proportion, pero 100,000 people",2018.0
5,Demographics,Fixed telephone subscriptions,C5_Close public transport,Croatia,HRV,1333660.0,number,2019.0
7,Economics,Volume of imports,C5_Close public transport,Croatia,HRV,6.2,percent change,2020.0
8,Environment,Electricity production from oil sources,C5_Close public transport,Croatia,HRV,1.96654208933974,percent of total,2015.0
9,Health,Prevalence of COVID-19,C5_Close public transport,Croatia,HRV,190235.0,"Number (cumulative total by Dec 26,2020)",2020.0
10,Health,Prevalence of total cancers,C5_Close public transport,Croatia,HRV,0.032925,percent,2019.0
11,Health,Prevalence of Respiratory infections and tuberculosis,C5_Close public transport,Croatia,HRV,0.177546,percent,2019.0
12,Environment,Energy use (kg of oil equivalent per capita),C5_Close public transport,Croatia,HRV,1897.840665403766,kg of oil equivalent per capita,2014.0
13,Demographics,Fixed broadband subscriptions,C5_Close public transport,Croatia,HRV,27.9585,per 100 people,2019.0
14,Health,Summary exposure value tobacco,C5_Close public transport,Croatia,HRV,32.92863,Rate (risk-weighted prevalence),2019.0
15,Environment,Combustible renewables and waste,C5_Close public transport,Croatia,HRV,13.60565,percent of total energy,2014.0
16,Governance,Personal Freedom Score ,C5_Close public transport,Croatia,HRV,8.47,score,2018.0
17,Health,Prevalence of Hypertensive heart disease,C5_Close public transport,Croatia,HRV,0.002651,percent,2019.0
18,Governance,Control of corruption estimate,C5_Close public transport,Croatia,HRV,0.1255409,score,2019.0
19,Environment,Electricity production from nuclear sources ,C5_Close public transport,Croatia,HRV,0.0,percent of total,2014.0
20,Governance,Economic Freedom Score,C5_Close public transport,Croatia,HRV,7.36,score,2018.0
21,Health,"Prevalence of HIV, total (% of population ages 15-49)",C5_Close public transport,Croatia,HRV,0.1,percent,2019.0
22,Health,"Physicians (per 1,000 people)",C5_Close public transport,Croatia,HRV,2.9996,Ones,2016.0
23,Environment,"Energy imports, net ",C5_Close public transport,Croatia,HRV,45.85969270444382,percent of energy use,2014.0
24,Health,"Immunization, DPT (% of children ages 12-23 months)",C5_Close public transport,Croatia,HRV,94.0,percent,2019.0
25,Demographics,Secure Internet servers ,C5_Close public transport,Croatia,HRV,22742.96250768285,per 1 million people,2019.0
26,Social issues ,Net migration,C5_Close public transport,Croatia,HRV,-40004.0,net total / data are 5 year estimates,2019.0
27,Governance,Fragile States Index Total ,C5_Close public transport,Croatia,HRV,46.094521183346394,score,2020.0
28,Social issues ,Proportion of women in managerial positions (%),C5_Close public transport,Croatia,HRV,29.98,percent,2018.0
29,Environment,Electric power consumption ,C5_Close public transport,Croatia,HRV,3714.382988442071,kWh per capita,2014.0
30,Health,Prevalence of chronic kidney disease,C5_Close public transport,Croatia,HRV,0.142291,percent,2019.0
32,Economics,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",C5_Close public transport,Croatia,HRV,50.9690018,Percentage of total population,2020.0
34,Governance,Human Freedom Score ,C5_Close public transport,Croatia,HRV,7.92,score,2018.0
35,Health,Mortality due to COVID-19,C5_Close public transport,Croatia,HRV,3023.0,"Number (cumulative total by Dec 26,2020)",2020.0
36,Health,"Incidence of tuberculosis (per 100,000 people)",C5_Close public transport,Croatia,HRV,8.0,Cases,2019.0
37,Economics,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",C5_Close public transport,Croatia,HRV,45.3310013,Percentage of females of the total population,2020.0
38,Environment,"Electricity production from renewable sources, excluding hydroelectric",C5_Close public transport,Croatia,HRV,1119000000.0,kWh,2015.0
39,Governance,Voice and accountability estimate,C5_Close public transport,Croatia,HRV,0.5347807,score,2019.0
40,Health,Prevalence of anxiety disorders,C5_Close public transport,Croatia,HRV,0.042878,percent,2019.0
41,Health,"Nurses and midwives (per 1,000 people)",C5_Close public transport,Croatia,HRV,8.1224,Ones,2016.0
42,Environment,Electricity production from coal sources ,C5_Close public transport,Croatia,HRV,20.5552589428724,percent of total,2015.0
44,Social issues ,Life Ladder ,C5_Close public transport,Croatia,HRV,5.881700038909912,score,2021.0
46,Environment,"Adjusted net savings, including particulate emission damage",C5_Close public transport,Croatia,HRV,14.4461735801751,percent of GNI,2018.0
47,Environment,"PM2.5 air pollution, mean annual exposure",C5_Close public transport,Croatia,HRV,17.90177,micrograms per cubic meter,2017.0
48,Economics,Volume of exports,C5_Close public transport,Croatia,HRV,5.145,percent change,2020.0
49,Health,Prevalence of down syndrome,C5_Close public transport,Croatia,HRV,0.000132,percent,2019.0
51,Environment,Fossil fuel energy consumption,C5_Close public transport,Croatia,HRV,70.70366,percent of total,2014.0
52,Governance,Political stability and absence of violence/terrorism estimate,C5_Close public transport,Croatia,HRV,0.7554738,score,2019.0
