rank,Category,Indicator,Policy,Country,ISO,value,unit,year
1,Demographics,Individuals using the Internet,C5_Close public transport,Italy,ITA,74.3872,percent of population,2019.0
3,Governance,Regulatory quality estimate,C5_Close public transport,Italy,ITA,0.9549631,score,2019.0
4,Social issues ,"Intentional homicides (per 100,000 people)",C5_Close public transport,Italy,ITA,0.5690506607,"proportion, pero 100,000 people",2018.0
5,Demographics,Fixed telephone subscriptions,C5_Close public transport,Italy,ITA,19621100.0,number,2019.0
7,Economics,Volume of imports,C5_Close public transport,Italy,ITA,3.176,percent change,2020.0
8,Environment,Electricity production from oil sources,C5_Close public transport,Italy,ITA,4.753482359125166,percent of total,2015.0
9,Health,Prevalence of COVID-19,C5_Close public transport,Italy,ITA,1921778.0,"Number (cumulative total by Dec 26,2020)",2020.0
10,Health,Prevalence of total cancers,C5_Close public transport,Italy,ITA,0.044448,percent,2019.0
11,Health,Prevalence of Respiratory infections and tuberculosis,C5_Close public transport,Italy,ITA,0.135809,percent,2019.0
12,Environment,Energy use (kg of oil equivalent per capita),C5_Close public transport,Italy,ITA,2481.754645460174,kg of oil equivalent per capita,2015.0
13,Demographics,Fixed broadband subscriptions,C5_Close public transport,Italy,ITA,28.6977,per 100 people,2019.0
14,Health,Summary exposure value tobacco,C5_Close public transport,Italy,ITA,24.1109,Rate (risk-weighted prevalence),2019.0
15,Environment,Combustible renewables and waste,C5_Close public transport,Italy,ITA,6.115327,percent of total energy,2015.0
16,Governance,Personal Freedom Score ,C5_Close public transport,Italy,ITA,8.72,score,2018.0
17,Health,Prevalence of Hypertensive heart disease,C5_Close public transport,Italy,ITA,0.00802,percent,2019.0
18,Governance,Control of corruption estimate,C5_Close public transport,Italy,ITA,0.2398421,score,2019.0
19,Environment,Electricity production from nuclear sources ,C5_Close public transport,Italy,ITA,0.0,percent of total,2015.0
20,Governance,Economic Freedom Score,C5_Close public transport,Italy,ITA,7.51,score,2018.0
21,Health,"Prevalence of HIV, total (% of population ages 15-49)",C5_Close public transport,Italy,ITA,0.2,percent,2019.0
22,Health,"Physicians (per 1,000 people)",C5_Close public transport,Italy,ITA,3.9774,Ones,2018.0
23,Environment,"Energy imports, net ",C5_Close public transport,Italy,ITA,76.4179821065515,percent of energy use,2015.0
24,Health,"Immunization, DPT (% of children ages 12-23 months)",C5_Close public transport,Italy,ITA,95.0,percent,2019.0
25,Demographics,Secure Internet servers ,C5_Close public transport,Italy,ITA,15168.84742419059,per 1 million people,2019.0
26,Social issues ,Net migration,C5_Close public transport,Italy,ITA,744713.0,net total / data are 5 year estimates,2019.0
27,Governance,Fragile States Index Total ,C5_Close public transport,Italy,ITA,42.35313024887805,score,2020.0
28,Social issues ,Proportion of women in managerial positions (%),C5_Close public transport,Italy,ITA,26.99,percent,2018.0
29,Environment,Electric power consumption ,C5_Close public transport,Italy,ITA,5002.406679877359,kWh per capita,2014.0
30,Health,Prevalence of chronic kidney disease,C5_Close public transport,Italy,ITA,0.121729,percent,2019.0
32,Economics,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",C5_Close public transport,Italy,ITA,49.3730011,Percentage of total population,2020.0
34,Governance,Human Freedom Score ,C5_Close public transport,Italy,ITA,8.12,score,2018.0
35,Health,Mortality due to COVID-19,C5_Close public transport,Italy,ITA,67894.0,"Number (cumulative total by Dec 26,2020)",2020.0
36,Health,"Incidence of tuberculosis (per 100,000 people)",C5_Close public transport,Italy,ITA,7.1,Cases,2019.0
37,Economics,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",C5_Close public transport,Italy,ITA,40.6599998,Percentage of females of the total population,2020.0
38,Environment,"Electricity production from renewable sources, excluding hydroelectric",C5_Close public transport,Italy,ITA,63368000000.0,kWh,2015.0
39,Governance,Voice and accountability estimate,C5_Close public transport,Italy,ITA,0.9722701,score,2019.0
40,Health,Prevalence of anxiety disorders,C5_Close public transport,Italy,ITA,0.061518,percent,2019.0
41,Health,"Nurses and midwives (per 1,000 people)",C5_Close public transport,Italy,ITA,5.7401,Ones,2018.0
42,Environment,Electricity production from coal sources ,C5_Close public transport,Italy,ITA,16.12007302121735,percent of total,2015.0
44,Social issues ,Life Ladder ,C5_Close public transport,Italy,ITA,6.483099937438965,score,2021.0
46,Environment,"Adjusted net savings, including particulate emission damage",C5_Close public transport,Italy,ITA,6.35496645087684,percent of GNI,2018.0
47,Environment,"PM2.5 air pollution, mean annual exposure",C5_Close public transport,Italy,ITA,16.75071,micrograms per cubic meter,2017.0
48,Economics,Volume of exports,C5_Close public transport,Italy,ITA,2.826,percent change,2020.0
49,Health,Prevalence of down syndrome,C5_Close public transport,Italy,ITA,0.000365,percent,2019.0
51,Environment,Fossil fuel energy consumption,C5_Close public transport,Italy,ITA,79.94845,percent of total,2015.0
52,Governance,Political stability and absence of violence/terrorism estimate,C5_Close public transport,Italy,ITA,0.4626993,score,2019.0
53,Health,Domestic General Government Health Expenditure (GGHE-D) as % General Government Expenditure (GGE),C5_Close public transport,Italy,ITA,6.4,percent,2018.0
54,Social issues ,Press freedom score,C5_Close public transport,Italy,ITA,23.69,score,2020.0
55,Governance,Aggregate score for the Civil Liberties category,C5_Close public transport,Italy,ITA,54.0,score,2021.0
56,Health,"Immunization, measles (% of children ages 12-23 months)",C5_Close public transport,Italy,ITA,94.0,percent,2019.0
57,Economics,"Unemployment, total (% of total labor force) (modeled ILO estimate)",C5_Close public transport,Italy,ITA,9.83600044,percent of total labor force,2020.0
58,Environment,CO2 emissions (kt),C5_Close public transport,Italy,ITA,320411.5,kt,2014.0
59,Governance,Government effectiveness estimate,C5_Close public transport,Italy,ITA,0.4619361,score,2019.0
60,Governance,Rule of law estimate ,C5_Close public transport,Italy,ITA,0.280191,score,2019.0
62,Governance,Total freedom in the world score ,C5_Close public transport,Italy,ITA,90.0,score,2021.0
63,Governance,Human Development Index,C5_Close public transport,Italy,ITA,0.892,index,2019.0
65,Health,Prevalence of Diabetes,C5_Close public transport,Italy,ITA,0.119063,percent,2019.0
67,Environment,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value ",C5_Close public transport,Italy,ITA,94.7772139982593,percent of total,2017.0
70,Environment,Access to electricity ,C5_Close public transport,Italy,ITA,100.0,percent of population,2018.0
72,Governance,Serious assault (rate),C5_Close public transport,Italy,ITA,109.44,rate,2018.0
74,Demographics,Mobile cellular subscriptions,C5_Close public transport,Italy,ITA,133.081,per 100 people,2019.0
76,Health,Prevalence of obesity,C5_Close public transport,Italy,ITA,19.9,percent,2016.0
77,Economics,Employment in services (% of total employment) (modeled ILO estimate),C5_Close public transport,Italy,ITA,70.7779999,Percentage of total employment,2020.0
78,Health,Prevalence of Depressive disorders,C5_Close public transport,Italy,ITA,0.046174,percent,2019.0
81,Social issues ,Gini index (World Bank estimate),C5_Close public transport,Italy,ITA,35.9,index ,2017.0
82,Environment,Renewable energy consumption ,C5_Close public transport,Italy,ITA,16.5168505774397,percent of total final energy consumption,2015.0
83,Governance,Aggregate score for the Political Rights category,C5_Close public transport,Italy,ITA,36.0,score,2021.0
88,Environment,"Electricity production from oil, gas and coal sources",C5_Close public transport,Italy,ITA,60.24676625396893,percent of total,2015.0
90,Environment,CO2 emissions (metric tons per capita),C5_Close public transport,Italy,ITA,5.270867,metric tons per capita,2014.0
96,Governance,Corruption Perceptions Index,C5_Close public transport,Italy,ITA,53.0,score,2020.0
98,Social issues ,Proportion of seats held by women in national parliaments (%),C5_Close public transport,Italy,ITA,35.71428571,proportion,2020.0
114,Environment,Energy use ,C5_Close public transport,Italy,ITA,61.36151436544743,"(kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",2015.0
