rank,Category,Indicator,Policy,Country,ISO,value,unit,year
1,Demographics,Individuals using the Internet,C5_Close public transport,Montenegro,MNE,73.4767,percent of population,2019.0
3,Governance,Regulatory quality estimate,C5_Close public transport,Montenegro,MNE,0.3652315,score,2019.0
4,Social issues ,"Intentional homicides (per 100,000 people)",C5_Close public transport,Montenegro,MNE,2.2299989009,"proportion, pero 100,000 people",2018.0
5,Demographics,Fixed telephone subscriptions,C5_Close public transport,Montenegro,MNE,188175.0,number,2019.0
7,Economics,Volume of imports,C5_Close public transport,Montenegro,MNE,-2.435,percent change,2020.0
8,Environment,Electricity production from oil sources,C5_Close public transport,Montenegro,MNE,0.0,percent of total,2015.0
9,Health,Prevalence of COVID-19,C5_Close public transport,Montenegro,MNE,43470.0,"Number (cumulative total by Dec 26,2020)",2020.0
10,Health,Prevalence of total cancers,C5_Close public transport,Montenegro,MNE,0.022365,percent,2019.0
11,Health,Prevalence of Respiratory infections and tuberculosis,C5_Close public transport,Montenegro,MNE,0.199356,percent,2019.0
12,Environment,Energy use (kg of oil equivalent per capita),C5_Close public transport,Montenegro,MNE,1538.264099966228,kg of oil equivalent per capita,2014.0
13,Demographics,Fixed broadband subscriptions,C5_Close public transport,Montenegro,MNE,28.4689,per 100 people,2019.0
14,Health,Summary exposure value tobacco,C5_Close public transport,Montenegro,MNE,42.78492,Rate (risk-weighted prevalence),2019.0
15,Environment,Combustible renewables and waste,C5_Close public transport,Montenegro,MNE,17.21596,percent of total energy,2014.0
16,Governance,Personal Freedom Score ,C5_Close public transport,Montenegro,MNE,7.97,score,2018.0
17,Health,Prevalence of Hypertensive heart disease,C5_Close public transport,Montenegro,MNE,0.000951,percent,2019.0
18,Governance,Control of corruption estimate,C5_Close public transport,Montenegro,MNE,-0.0301263,score,2019.0
19,Environment,Electricity production from nuclear sources ,C5_Close public transport,Montenegro,MNE,0.0,percent of total,2014.0
20,Governance,Economic Freedom Score,C5_Close public transport,Montenegro,MNE,6.94,score,2018.0
21,Health,"Prevalence of HIV, total (% of population ages 15-49)",C5_Close public transport,Montenegro,MNE,0.1,percent,2019.0
22,Health,"Physicians (per 1,000 people)",C5_Close public transport,Montenegro,MNE,2.7557,Ones,2018.0
23,Environment,"Energy imports, net ",C5_Close public transport,Montenegro,MNE,27.56913690214823,percent of energy use,2014.0
24,Health,"Immunization, DPT (% of children ages 12-23 months)",C5_Close public transport,Montenegro,MNE,86.0,percent,2019.0
25,Demographics,Secure Internet servers ,C5_Close public transport,Montenegro,MNE,691.1660936417542,per 1 million people,2019.0
26,Social issues ,Net migration,C5_Close public transport,Montenegro,MNE,-2400.0,net total / data are 5 year estimates,2019.0
27,Governance,Fragile States Index Total ,C5_Close public transport,Montenegro,MNE,55.46679468409825,score,2020.0
