rank,Category,Indicator,Policy,Country,ISO,value,unit,year
1,Demographics,Individuals using the Internet,C5_Close public transport,Zambia,ZMB,14.3,percent of population,2019.0
3,Governance,Regulatory quality estimate,C5_Close public transport,Zambia,ZMB,-0.5542691,score,2019.0
4,Social issues ,"Intentional homicides (per 100,000 people)",C5_Close public transport,Zambia,ZMB,5.3717496349,"proportion, pero 100,000 people",2015.0
5,Demographics,Fixed telephone subscriptions,C5_Close public transport,Zambia,ZMB,96719.0,number,2019.0
7,Economics,Volume of imports,C5_Close public transport,Zambia,ZMB,1.63,percent change,2020.0
8,Environment,Electricity production from oil sources,C5_Close public transport,Zambia,ZMB,3.00617605476598,percent of total,2015.0
9,Health,Prevalence of COVID-19,C5_Close public transport,Zambia,ZMB,18576.0,"Number (cumulative total by Dec 26,2020)",2020.0
10,Health,Prevalence of total cancers,C5_Close public transport,Zambia,ZMB,0.002766,percent,2019.0
11,Health,Prevalence of Respiratory infections and tuberculosis,C5_Close public transport,Zambia,ZMB,0.22509,percent,2019.0
13,Demographics,Fixed broadband subscriptions,C5_Close public transport,Zambia,ZMB,0.497681,per 100 people,2019.0
14,Health,Summary exposure value tobacco,C5_Close public transport,Zambia,ZMB,16.25291,Rate (risk-weighted prevalence),2019.0
16,Governance,Personal Freedom Score ,C5_Close public transport,Zambia,ZMB,6.23,score,2018.0
17,Health,Prevalence of Hypertensive heart disease,C5_Close public transport,Zambia,ZMB,0.000874,percent,2019.0
18,Governance,Control of corruption estimate,C5_Close public transport,Zambia,ZMB,-0.6403451,score,2019.0
19,Environment,Electricity production from nuclear sources ,C5_Close public transport,Zambia,ZMB,0.0,percent of total,2014.0
20,Governance,Economic Freedom Score,C5_Close public transport,Zambia,ZMB,7.19,score,2018.0
21,Health,"Prevalence of HIV, total (% of population ages 15-49)",C5_Close public transport,Zambia,ZMB,11.5,percent,2019.0
22,Health,"Physicians (per 1,000 people)",C5_Close public transport,Zambia,ZMB,1.1867,Ones,2018.0
24,Health,"Immunization, DPT (% of children ages 12-23 months)",C5_Close public transport,Zambia,ZMB,88.0,percent,2019.0
25,Demographics,Secure Internet servers ,C5_Close public transport,Zambia,ZMB,36.28010254727752,per 1 million people,2019.0
26,Social issues ,Net migration,C5_Close public transport,Zambia,ZMB,-40000.0,net total / data are 5 year estimates,2019.0
27,Governance,Fragile States Index Total ,C5_Close public transport,Zambia,ZMB,84.47412891194057,score,2020.0
