rank,Category,Indicator,Policy,Country,ISO,value,unit,year
1,Demographics,Individuals using the Internet,C5_Close public transport,Gambia,GMB,19.8365,percent of population,2019.0
3,Governance,Regulatory quality estimate,C5_Close public transport,Gambia,GMB,-0.6649198,score,2019.0
5,Demographics,Fixed telephone subscriptions,C5_Close public transport,Gambia,GMB,44000.0,number,2019.0
7,Economics,Volume of imports,C5_Close public transport,Gambia,GMB,6.299,percent change,2020.0
9,Health,Prevalence of COVID-19,C5_Close public transport,Gambia,GMB,3786.0,"Number (cumulative total by Dec 26,2020)",2020.0
10,Health,Prevalence of total cancers,C5_Close public transport,Gambia,GMB,0.001556,percent,2019.0
11,Health,Prevalence of Respiratory infections and tuberculosis,C5_Close public transport,Gambia,GMB,0.198757,percent,2019.0
13,Demographics,Fixed broadband subscriptions,C5_Close public transport,Gambia,GMB,0.194422,per 100 people,2019.0
14,Health,Summary exposure value tobacco,C5_Close public transport,Gambia,GMB,20.67008,Rate (risk-weighted prevalence),2019.0
16,Governance,Personal Freedom Score ,C5_Close public transport,Gambia,GMB,5.4,score,2018.0
17,Health,Prevalence of Hypertensive heart disease,C5_Close public transport,Gambia,GMB,0.000957,percent,2019.0
18,Governance,Control of corruption estimate,C5_Close public transport,Gambia,GMB,-0.2852226,score,2019.0
20,Governance,Economic Freedom Score,C5_Close public transport,Gambia,GMB,7.14,score,2018.0
21,Health,"Prevalence of HIV, total (% of population ages 15-49)",C5_Close public transport,Gambia,GMB,1.9,percent,2019.0
22,Health,"Physicians (per 1,000 people)",C5_Close public transport,Gambia,GMB,0.1021,Ones,2015.0
24,Health,"Immunization, DPT (% of children ages 12-23 months)",C5_Close public transport,Gambia,GMB,88.0,percent,2019.0
25,Demographics,Secure Internet servers ,C5_Close public transport,Gambia,GMB,22.1492810428563,per 1 million people,2019.0
26,Social issues ,Net migration,C5_Close public transport,Gambia,GMB,-15436.0,net total / data are 5 year estimates,2019.0
27,Governance,Fragile States Index Total ,C5_Close public transport,Gambia,GMB,82.21463956781182,score,2020.0
30,Health,Prevalence of chronic kidney disease,C5_Close public transport,Gambia,GMB,0.040879,percent,2019.0
32,Economics,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",C5_Close public transport,Gambia,GMB,59.5550003,Percentage of total population,2020.0
34,Governance,Human Freedom Score ,C5_Close public transport,Gambia,GMB,6.27,score,2018.0
35,Health,Mortality due to COVID-19,C5_Close public transport,Gambia,GMB,123.0,"Number (cumulative total by Dec 26,2020)",2020.0
36,Health,"Incidence of tuberculosis (per 100,000 people)",C5_Close public transport,Gambia,GMB,158.0,Cases,2019.0
37,Economics,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",C5_Close public transport,Gambia,GMB,51.3660011,Percentage of females of the total population,2020.0
39,Governance,Voice and accountability estimate,C5_Close public transport,Gambia,GMB,-0.2162317,score,2019.0
40,Health,Prevalence of anxiety disorders,C5_Close public transport,Gambia,GMB,0.032372,percent,2019.0
41,Health,"Nurses and midwives (per 1,000 people)",C5_Close public transport,Gambia,GMB,1.5447,Ones,2015.0
44,Social issues ,Life Ladder ,C5_Close public transport,Gambia,GMB,5.051000118255615,score,2021.0
45,Health,"Prevalence of overweight (modeled estimate, % of children under 5)",C5_Close public transport,Gambia,GMB,2.3,percent,2020.0
46,Environment,"Adjusted net savings, including particulate emission damage",C5_Close public transport,Gambia,GMB,-7.83852285258373,percent of GNI,2018.0
47,Environment,"PM2.5 air pollution, mean annual exposure",C5_Close public transport,Gambia,GMB,33.98264,micrograms per cubic meter,2017.0
48,Economics,Volume of exports,C5_Close public transport,Gambia,GMB,11.415,percent change,2020.0
49,Health,Prevalence of down syndrome,C5_Close public transport,Gambia,GMB,0.000173,percent,2019.0
52,Governance,Political stability and absence of violence/terrorism estimate,C5_Close public transport,Gambia,GMB,0.1114135,score,2019.0
53,Health,Domestic General Government Health Expenditure (GGHE-D) as % General Government Expenditure (GGE),C5_Close public transport,Gambia,GMB,0.9,percent,2018.0
54,Social issues ,Press freedom score,C5_Close public transport,Gambia,GMB,30.62,score,2020.0
55,Governance,Aggregate score for the Civil Liberties category,C5_Close public transport,Gambia,GMB,26.0,score,2021.0
56,Health,"Immunization, measles (% of children ages 12-23 months)",C5_Close public transport,Gambia,GMB,85.0,percent,2019.0
57,Economics,"Unemployment, total (% of total labor force) (modeled ILO estimate)",C5_Close public transport,Gambia,GMB,9.10700035,percent of total labor force,2020.0
58,Environment,CO2 emissions (kt),C5_Close public transport,Gambia,GMB,531.715,kt,2016.0
59,Governance,Government effectiveness estimate,C5_Close public transport,Gambia,GMB,-0.630676,score,2019.0
60,Governance,Rule of law estimate ,C5_Close public transport,Gambia,GMB,-0.3715761,score,2019.0
62,Governance,Total freedom in the world score ,C5_Close public transport,Gambia,GMB,46.0,score,2021.0
63,Governance,Human Development Index,C5_Close public transport,Gambia,GMB,0.496,index,2019.0
65,Health,Prevalence of Diabetes,C5_Close public transport,Gambia,GMB,0.020017,percent,2019.0
67,Environment,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value ",C5_Close public transport,Gambia,GMB,100.0,percent of total,2017.0
70,Environment,Access to electricity ,C5_Close public transport,Gambia,GMB,60.3,percent of population,2018.0
74,Demographics,Mobile cellular subscriptions,C5_Close public transport,Gambia,GMB,139.529,per 100 people,2019.0
76,Health,Prevalence of obesity,C5_Close public transport,Gambia,GMB,10.3,percent,2016.0
77,Economics,Employment in services (% of total employment) (modeled ILO estimate),C5_Close public transport,Gambia,GMB,57.6599998,Percentage of total employment,2020.0
78,Health,Prevalence of Depressive disorders,C5_Close public transport,Gambia,GMB,0.042125,percent,2019.0
81,Social issues ,Gini index (World Bank estimate),C5_Close public transport,Gambia,GMB,35.9,index ,2015.0
82,Environment,Renewable energy consumption ,C5_Close public transport,Gambia,GMB,51.5088624939659,percent of total final energy consumption,2015.0
83,Governance,Aggregate score for the Political Rights category,C5_Close public transport,Gambia,GMB,20.0,score,2021.0
90,Environment,CO2 emissions (metric tons per capita),C5_Close public transport,Gambia,GMB,0.247408,metric tons per capita,2016.0
91,Health,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",C5_Close public transport,Gambia,GMB,16.1,percent,2020.0
94,Governance,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",C5_Close public transport,Gambia,GMB,2.5,rating,2019.0
