rank,Category,Indicator,Policy,Country,ISO,value,unit,year
1,Demographics,Individuals using the Internet,C5_Close public transport,Equatorial Guinea,GNQ,26.24,percent of population,2019.0
3,Governance,Regulatory quality estimate,C5_Close public transport,Equatorial Guinea,GNQ,-1.520516,score,2019.0
5,Demographics,Fixed telephone subscriptions,C5_Close public transport,Equatorial Guinea,GNQ,10848.0,number,2019.0
7,Economics,Volume of imports,C5_Close public transport,Equatorial Guinea,GNQ,-7.256,percent change,2020.0
9,Health,Prevalence of COVID-19,C5_Close public transport,Equatorial Guinea,GNQ,5214.0,"Number (cumulative total by Dec 26,2020)",2020.0
10,Health,Prevalence of total cancers,C5_Close public transport,Equatorial Guinea,GNQ,0.002171,percent,2019.0
11,Health,Prevalence of Respiratory infections and tuberculosis,C5_Close public transport,Equatorial Guinea,GNQ,0.284161,percent,2019.0
13,Demographics,Fixed broadband subscriptions,C5_Close public transport,Equatorial Guinea,GNQ,0.123761,per 100 people,2019.0
14,Health,Summary exposure value tobacco,C5_Close public transport,Equatorial Guinea,GNQ,13.12533,Rate (risk-weighted prevalence),2019.0
17,Health,Prevalence of Hypertensive heart disease,C5_Close public transport,Equatorial Guinea,GNQ,0.000463,percent,2019.0
18,Governance,Control of corruption estimate,C5_Close public transport,Equatorial Guinea,GNQ,-1.722886,score,2019.0
21,Health,"Prevalence of HIV, total (% of population ages 15-49)",C5_Close public transport,Equatorial Guinea,GNQ,7.2,percent,2019.0
22,Health,"Physicians (per 1,000 people)",C5_Close public transport,Equatorial Guinea,GNQ,0.4017,Ones,2017.0
24,Health,"Immunization, DPT (% of children ages 12-23 months)",C5_Close public transport,Equatorial Guinea,GNQ,53.0,percent,2019.0
25,Demographics,Secure Internet servers ,C5_Close public transport,Equatorial Guinea,GNQ,19.91171000290563,per 1 million people,2019.0
26,Social issues ,Net migration,C5_Close public transport,Equatorial Guinea,GNQ,79998.0,net total / data are 5 year estimates,2019.0
27,Governance,Fragile States Index Total ,C5_Close public transport,Equatorial Guinea,GNQ,83.01620385538543,score,2020.0
30,Health,Prevalence of chronic kidney disease,C5_Close public transport,Equatorial Guinea,GNQ,0.036612,percent,2019.0
32,Economics,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",C5_Close public transport,Equatorial Guinea,GNQ,62.2849998,Percentage of total population,2020.0
35,Health,Mortality due to COVID-19,C5_Close public transport,Equatorial Guinea,GNQ,85.0,"Number (cumulative total by Dec 26,2020)",2020.0
36,Health,"Incidence of tuberculosis (per 100,000 people)",C5_Close public transport,Equatorial Guinea,GNQ,181.0,Cases,2019.0
37,Economics,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",C5_Close public transport,Equatorial Guinea,GNQ,54.9630013,Percentage of females of the total population,2020.0
39,Governance,Voice and accountability estimate,C5_Close public transport,Equatorial Guinea,GNQ,-1.863563,score,2019.0
40,Health,Prevalence of anxiety disorders,C5_Close public transport,Equatorial Guinea,GNQ,0.036215,percent,2019.0
41,Health,"Nurses and midwives (per 1,000 people)",C5_Close public transport,Equatorial Guinea,GNQ,0.5024,Ones,2017.0
45,Health,"Prevalence of overweight (modeled estimate, % of children under 5)",C5_Close public transport,Equatorial Guinea,GNQ,9.3,percent,2020.0
47,Environment,"PM2.5 air pollution, mean annual exposure",C5_Close public transport,Equatorial Guinea,GNQ,53.24062,micrograms per cubic meter,2017.0
48,Economics,Volume of exports,C5_Close public transport,Equatorial Guinea,GNQ,-8.977,percent change,2020.0
49,Health,Prevalence of down syndrome,C5_Close public transport,Equatorial Guinea,GNQ,0.000154,percent,2019.0
52,Governance,Political stability and absence of violence/terrorism estimate,C5_Close public transport,Equatorial Guinea,GNQ,-0.1909256,score,2019.0
53,Health,Domestic General Government Health Expenditure (GGHE-D) as % General Government Expenditure (GGE),C5_Close public transport,Equatorial Guinea,GNQ,0.6,percent,2018.0
54,Social issues ,Press freedom score,C5_Close public transport,Equatorial Guinea,GNQ,56.38,score,2020.0
55,Governance,Aggregate score for the Civil Liberties category,C5_Close public transport,Equatorial Guinea,GNQ,5.0,score,2021.0
56,Health,"Immunization, measles (% of children ages 12-23 months)",C5_Close public transport,Equatorial Guinea,GNQ,53.0,percent,2019.0
57,Economics,"Unemployment, total (% of total labor force) (modeled ILO estimate)",C5_Close public transport,Equatorial Guinea,GNQ,6.46999979,percent of total labor force,2020.0
