rank,Category,Indicator,Policy,Country,ISO,value,unit,year
1,Demographics,Individuals using the Internet,C5_Close public transport,Myanmar [Burma],MMR,30.6782,percent of population,2019.0
2,Demographics,People using at least basic sanitation services (% of population),C5_Close public transport,Myanmar [Burma],MMR,64.332684035717,proportion,2017.0
3,Governance,Regulatory quality estimate,C5_Close public transport,Myanmar [Burma],MMR,-0.7603928,score,2019.0
4,Social issues ,"Intentional homicides (per 100,000 people)",C5_Close public transport,Myanmar [Burma],MMR,2.2584513256,"proportion, pero 100,000 people",2016.0
5,Demographics,Fixed telephone subscriptions,C5_Close public transport,Myanmar [Burma],MMR,520863.0,number,2019.0
7,Economics,Volume of imports,C5_Close public transport,Myanmar [Burma],MMR,5.038,percent change,2020.0
8,Environment,Electricity production from oil sources,C5_Close public transport,Myanmar [Burma],MMR,0.3443957420162805,percent of total,2015.0
9,Health,Prevalence of COVID-19,C5_Close public transport,Myanmar [Burma],MMR,113082.0,"Number (cumulative total by Dec 26,2020)",2020.0
10,Health,Prevalence of total cancers,C5_Close public transport,Myanmar [Burma],MMR,0.004479,percent,2019.0
11,Health,Prevalence of Respiratory infections and tuberculosis,C5_Close public transport,Myanmar [Burma],MMR,0.404665,percent,2019.0
12,Environment,Energy use (kg of oil equivalent per capita),C5_Close public transport,Myanmar [Burma],MMR,369.3322675757473,kg of oil equivalent per capita,2014.0
13,Demographics,Fixed broadband subscriptions,C5_Close public transport,Myanmar [Burma],MMR,0.224794,per 100 people,2019.0
14,Health,Summary exposure value tobacco,C5_Close public transport,Myanmar [Burma],MMR,21.69768,Rate (risk-weighted prevalence),2019.0
15,Environment,Combustible renewables and waste,C5_Close public transport,Myanmar [Burma],MMR,52.13503,percent of total energy,2014.0
16,Governance,Personal Freedom Score ,C5_Close public transport,Myanmar [Burma],MMR,5.08,score,2018.0
17,Health,Prevalence of Hypertensive heart disease,C5_Close public transport,Myanmar [Burma],MMR,0.002482,percent,2019.0
18,Governance,Control of corruption estimate,C5_Close public transport,Myanmar [Burma],MMR,-0.6251955,score,2019.0
19,Environment,Electricity production from nuclear sources ,C5_Close public transport,Myanmar [Burma],MMR,0.0,percent of total,2014.0
20,Governance,Economic Freedom Score,C5_Close public transport,Myanmar [Burma],MMR,5.81,score,2018.0
21,Health,"Prevalence of HIV, total (% of population ages 15-49)",C5_Close public transport,Myanmar [Burma],MMR,0.7,percent,2019.0
22,Health,"Physicians (per 1,000 people)",C5_Close public transport,Myanmar [Burma],MMR,0.677,Ones,2018.0
23,Environment,"Energy imports, net ",C5_Close public transport,Myanmar [Burma],MMR,-32.97079406902142,percent of energy use,2014.0
24,Health,"Immunization, DPT (% of children ages 12-23 months)",C5_Close public transport,Myanmar [Burma],MMR,90.0,percent,2019.0
25,Demographics,Secure Internet servers ,C5_Close public transport,Myanmar [Burma],MMR,12.26745948130295,per 1 million people,2019.0
26,Social issues ,Net migration,C5_Close public transport,Myanmar [Burma],MMR,-816564.0,net total / data are 5 year estimates,2019.0
27,Governance,Fragile States Index Total ,C5_Close public transport,Myanmar [Burma],MMR,94.0,score,2020.0
