rank,Category,Indicator,Policy,Country,ISO,value,unit,year
1,Demographics,Individuals using the Internet,C5_Close public transport,Eswatini,SWZ,47.0,percent of population,2019.0
3,Governance,Regulatory quality estimate,C5_Close public transport,Eswatini,SWZ,-0.6122774,score,2019.0
4,Social issues ,"Intentional homicides (per 100,000 people)",C5_Close public transport,Eswatini,SWZ,11.55752804,"proportion, pero 100,000 people",2017.0
5,Demographics,Fixed telephone subscriptions,C5_Close public transport,Eswatini,SWZ,41000.0,number,2019.0
7,Economics,Volume of imports,C5_Close public transport,Eswatini,SWZ,-0.343,percent change,2020.0
9,Health,Prevalence of COVID-19,C5_Close public transport,Eswatini,SWZ,7202.0,"Number (cumulative total by Dec 26,2020)",2020.0
10,Health,Prevalence of total cancers,C5_Close public transport,Eswatini,SWZ,0.003443,percent,2019.0
11,Health,Prevalence of Respiratory infections and tuberculosis,C5_Close public transport,Eswatini,SWZ,0.28091,percent,2019.0
13,Demographics,Fixed broadband subscriptions,C5_Close public transport,Eswatini,SWZ,0.711234,per 100 people,2019.0
14,Health,Summary exposure value tobacco,C5_Close public transport,Eswatini,SWZ,8.281146,Rate (risk-weighted prevalence),2019.0
16,Governance,Personal Freedom Score ,C5_Close public transport,Eswatini,SWZ,5.76,score,2018.0
17,Health,Prevalence of Hypertensive heart disease,C5_Close public transport,Eswatini,SWZ,0.00039,percent,2019.0
18,Governance,Control of corruption estimate,C5_Close public transport,Eswatini,SWZ,-0.4876726,score,2019.0
20,Governance,Economic Freedom Score,C5_Close public transport,Eswatini,SWZ,6.27,score,2018.0
21,Health,"Prevalence of HIV, total (% of population ages 15-49)",C5_Close public transport,Eswatini,SWZ,27.0,percent,2019.0
22,Health,"Physicians (per 1,000 people)",C5_Close public transport,Eswatini,SWZ,0.3285,Ones,2016.0
24,Health,"Immunization, DPT (% of children ages 12-23 months)",C5_Close public transport,Eswatini,SWZ,90.0,percent,2019.0
25,Demographics,Secure Internet servers ,C5_Close public transport,Eswatini,SWZ,93.19502146969421,per 1 million people,2019.0
26,Social issues ,Net migration,C5_Close public transport,Eswatini,SWZ,-41764.0,net total / data are 5 year estimates,2019.0
27,Governance,Fragile States Index Total ,C5_Close public transport,Eswatini,SWZ,85.3,score,2019.0
28,Social issues ,Proportion of women in managerial positions (%),C5_Close public transport,Eswatini,SWZ,43.43,percent,2016.0
30,Health,Prevalence of chronic kidney disease,C5_Close public transport,Eswatini,SWZ,0.054328,percent,2019.0
32,Economics,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",C5_Close public transport,Eswatini,SWZ,52.6559982,Percentage of total population,2020.0
34,Governance,Human Freedom Score ,C5_Close public transport,Eswatini,SWZ,6.02,score,2018.0
35,Health,Mortality due to COVID-19,C5_Close public transport,Eswatini,SWZ,136.0,"Number (cumulative total by Dec 26,2020)",2020.0
36,Health,"Incidence of tuberculosis (per 100,000 people)",C5_Close public transport,Eswatini,SWZ,363.0,Cases,2019.0
37,Economics,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",C5_Close public transport,Eswatini,SWZ,48.6399994,Percentage of females of the total population,2020.0
39,Governance,Voice and accountability estimate,C5_Close public transport,Eswatini,SWZ,-1.32123,score,2019.0
40,Health,Prevalence of anxiety disorders,C5_Close public transport,Eswatini,SWZ,0.034746,percent,2019.0
41,Health,"Nurses and midwives (per 1,000 people)",C5_Close public transport,Eswatini,SWZ,4.1415,Ones,2018.0
44,Social issues ,Life Ladder ,C5_Close public transport,Eswatini,SWZ,4.30810022354126,score,2021.0
45,Health,"Prevalence of overweight (modeled estimate, % of children under 5)",C5_Close public transport,Eswatini,SWZ,9.7,percent,2020.0
46,Environment,"Adjusted net savings, including particulate emission damage",C5_Close public transport,Eswatini,SWZ,5.01655953443727,percent of GNI,2018.0
47,Environment,"PM2.5 air pollution, mean annual exposure",C5_Close public transport,Eswatini,SWZ,17.16879,micrograms per cubic meter,2017.0
48,Economics,Volume of exports,C5_Close public transport,Eswatini,SWZ,0.922,percent change,2020.0
49,Health,Prevalence of down syndrome,C5_Close public transport,Eswatini,SWZ,0.000284,percent,2019.0
52,Governance,Political stability and absence of violence/terrorism estimate,C5_Close public transport,Eswatini,SWZ,-0.3785959,score,2019.0
53,Health,Domestic General Government Health Expenditure (GGHE-D) as % General Government Expenditure (GGE),C5_Close public transport,Eswatini,SWZ,2.1,percent,2018.0
54,Social issues ,Press freedom score,C5_Close public transport,Eswatini,SWZ,45.15,score,2020.0
55,Governance,Aggregate score for the Civil Liberties category,C5_Close public transport,Eswatini,SWZ,18.0,score,2021.0
56,Health,"Immunization, measles (% of children ages 12-23 months)",C5_Close public transport,Eswatini,SWZ,81.0,percent,2019.0
57,Economics,"Unemployment, total (% of total labor force) (modeled ILO estimate)",C5_Close public transport,Eswatini,SWZ,21.9710007,percent of total labor force,2020.0
58,Environment,CO2 emissions (kt),C5_Close public transport,Eswatini,SWZ,1155.105,kt,2016.0
59,Governance,Government effectiveness estimate,C5_Close public transport,Eswatini,SWZ,-0.678317,score,2019.0
60,Governance,Rule of law estimate ,C5_Close public transport,Eswatini,SWZ,-0.5018827,score,2019.0
62,Governance,Total freedom in the world score ,C5_Close public transport,Eswatini,SWZ,19.0,score,2021.0
63,Governance,Human Development Index,C5_Close public transport,Eswatini,SWZ,0.611,index,2019.0
