rank,Category,Indicator,Policy,Country,ISO,value,unit,year
1,Demographics,Individuals using the Internet,C5_Close public transport,Hungary,HUN,80.3717,percent of population,2019.0
3,Governance,Regulatory quality estimate,C5_Close public transport,Hungary,HUN,0.6034867,score,2019.0
4,Social issues ,"Intentional homicides (per 100,000 people)",C5_Close public transport,Hungary,HUN,2.4871986353,"proportion, pero 100,000 people",2017.0
5,Demographics,Fixed telephone subscriptions,C5_Close public transport,Hungary,HUN,3048750.0,number,2019.0
7,Economics,Volume of imports,C5_Close public transport,Hungary,HUN,7.31,percent change,2020.0
8,Environment,Electricity production from oil sources,C5_Close public transport,Hungary,HUN,0.2537736470898425,percent of total,2015.0
9,Health,Prevalence of COVID-19,C5_Close public transport,Hungary,HUN,300022.0,"Number (cumulative total by Dec 26,2020)",2020.0
10,Health,Prevalence of total cancers,C5_Close public transport,Hungary,HUN,0.027402,percent,2019.0
11,Health,Prevalence of Respiratory infections and tuberculosis,C5_Close public transport,Hungary,HUN,0.196153,percent,2019.0
12,Environment,Energy use (kg of oil equivalent per capita),C5_Close public transport,Hungary,HUN,2432.751791420283,kg of oil equivalent per capita,2015.0
13,Demographics,Fixed broadband subscriptions,C5_Close public transport,Hungary,HUN,32.9354,per 100 people,2019.0
14,Health,Summary exposure value tobacco,C5_Close public transport,Hungary,HUN,31.29344,Rate (risk-weighted prevalence),2019.0
15,Environment,Combustible renewables and waste,C5_Close public transport,Hungary,HUN,9.796514,percent of total energy,2015.0
16,Governance,Personal Freedom Score ,C5_Close public transport,Hungary,HUN,7.78,score,2018.0
17,Health,Prevalence of Hypertensive heart disease,C5_Close public transport,Hungary,HUN,0.003761,percent,2019.0
18,Governance,Control of corruption estimate,C5_Close public transport,Hungary,HUN,-0.0010352,score,2019.0
19,Environment,Electricity production from nuclear sources ,C5_Close public transport,Hungary,HUN,52.18508997429306,percent of total,2015.0
20,Governance,Economic Freedom Score,C5_Close public transport,Hungary,HUN,7.44,score,2018.0
22,Health,"Physicians (per 1,000 people)",C5_Close public transport,Hungary,HUN,3.4075,Ones,2018.0
23,Environment,"Energy imports, net ",C5_Close public transport,Hungary,HUN,57.66670547678735,percent of energy use,2015.0
24,Health,"Immunization, DPT (% of children ages 12-23 months)",C5_Close public transport,Hungary,HUN,99.0,percent,2019.0
25,Demographics,Secure Internet servers ,C5_Close public transport,Hungary,HUN,26243.73985984983,per 1 million people,2019.0
26,Social issues ,Net migration,C5_Close public transport,Hungary,HUN,29999.0,net total / data are 5 year estimates,2019.0
27,Governance,Fragile States Index Total ,C5_Close public transport,Hungary,HUN,47.62085657690617,score,2020.0
28,Social issues ,Proportion of women in managerial positions (%),C5_Close public transport,Hungary,HUN,38.57,percent,2018.0
29,Environment,Electric power consumption ,C5_Close public transport,Hungary,HUN,3965.95823348335,kWh per capita,2014.0
30,Health,Prevalence of chronic kidney disease,C5_Close public transport,Hungary,HUN,0.132845,percent,2019.0
32,Economics,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",C5_Close public transport,Hungary,HUN,56.4109993,Percentage of total population,2020.0
34,Governance,Human Freedom Score ,C5_Close public transport,Hungary,HUN,7.61,score,2018.0
35,Health,Mortality due to COVID-19,C5_Close public transport,Hungary,HUN,7914.0,"Number (cumulative total by Dec 26,2020)",2020.0
36,Health,"Incidence of tuberculosis (per 100,000 people)",C5_Close public transport,Hungary,HUN,6.3,Cases,2019.0
37,Economics,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",C5_Close public transport,Hungary,HUN,48.5060005,Percentage of females of the total population,2020.0
38,Environment,"Electricity production from renewable sources, excluding hydroelectric",C5_Close public transport,Hungary,HUN,2977000000.0,kWh,2015.0
39,Governance,Voice and accountability estimate,C5_Close public transport,Hungary,HUN,0.2200635,score,2019.0
40,Health,Prevalence of anxiety disorders,C5_Close public transport,Hungary,HUN,0.040662,percent,2019.0
41,Health,"Nurses and midwives (per 1,000 people)",C5_Close public transport,Hungary,HUN,6.9157,Ones,2018.0
