rank,Category,Indicator,Policy,Country,ISO,value,unit,year
1,Demographics,Individuals using the Internet,H3_Contact tracing,Liechtenstein,LIE,98.1,percent of population,2019.0
3,Governance,Regulatory quality estimate,H3_Contact tracing,Liechtenstein,LIE,1.540814,score,2019.0
4,Social issues ,"Intentional homicides (per 100,000 people)",H3_Contact tracing,Liechtenstein,LIE,2.6372698982,"proportion, pero 100,000 people",2018.0
5,Health,Prevalence of COVID-19,H3_Contact tracing,Liechtenstein,LIE,1725.0,"Number (cumulative total by Dec 26,2020)",2020.0
6,Demographics,Fixed telephone subscriptions,H3_Contact tracing,Liechtenstein,LIE,14032.0,number,2019.0
15,Demographics,Fixed broadband subscriptions,H3_Contact tracing,Liechtenstein,LIE,45.3747,per 100 people,2019.0
19,Environment,Renewable energy consumption ,H3_Contact tracing,Liechtenstein,LIE,63.1344414422166,percent of total final energy consumption,2015.0
29,Social issues ,Press freedom score,H3_Contact tracing,Liechtenstein,LIE,19.52,score,2020.0
32,Governance,Political stability and absence of violence/terrorism estimate,H3_Contact tracing,Liechtenstein,LIE,1.627746,score,2019.0
34,Governance,Voice and accountability estimate,H3_Contact tracing,Liechtenstein,LIE,1.259364,score,2019.0
38,Governance,Human Development Index,H3_Contact tracing,Liechtenstein,LIE,0.919,index,2019.0
39,Governance,Total freedom in the world score ,H3_Contact tracing,Liechtenstein,LIE,90.0,score,2021.0
40,Health,Mortality due to COVID-19,H3_Contact tracing,Liechtenstein,LIE,22.0,"Number (cumulative total by Dec 26,2020)",2020.0
42,Governance,Government effectiveness estimate,H3_Contact tracing,Liechtenstein,LIE,1.696766,score,2019.0
47,Environment,CO2 emissions (kt),H3_Contact tracing,Liechtenstein,LIE,51.338,kt,2016.0
50,Governance,Control of corruption estimate,H3_Contact tracing,Liechtenstein,LIE,1.968311,score,2019.0
61,Governance,Aggregate score for the Civil Liberties category,H3_Contact tracing,Liechtenstein,LIE,57.0,score,2021.0
66,Demographics,Mobile cellular subscriptions,H3_Contact tracing,Liechtenstein,LIE,127.06,per 100 people,2019.0
67,Environment,Access to electricity ,H3_Contact tracing,Liechtenstein,LIE,100.0,percent of population,2018.0
68,Environment,CO2 emissions (metric tons per capita),H3_Contact tracing,Liechtenstein,LIE,1.363269,metric tons per capita,2016.0
89,Governance,Serious assault (rate),H3_Contact tracing,Liechtenstein,LIE,208.34,rate,2018.0
95,Governance,Aggregate score for the Political Rights category,H3_Contact tracing,Liechtenstein,LIE,33.0,score,2021.0
99,Demographics,Secure Internet servers ,H3_Contact tracing,Liechtenstein,LIE,48028.61727031221,per 1 million people,2019.0
110,Governance,Rule of law estimate ,H3_Contact tracing,Liechtenstein,LIE,1.679333,score,2019.0
115,Social issues ,Proportion of seats held by women in national parliaments (%),H3_Contact tracing,Liechtenstein,LIE,12.0,proportion,2020.0
