rank,Category,Indicator,Policy,Country,ISO,value,unit,year
1,Demographics,Individuals using the Internet,H3_Contact tracing,Chad,TCD,6.5,percent of population,2019.0
3,Governance,Regulatory quality estimate,H3_Contact tracing,Chad,TCD,-1.119248,score,2019.0
5,Health,Prevalence of COVID-19,H3_Contact tracing,Chad,TCD,1839.0,"Number (cumulative total by Dec 26,2020)",2020.0
6,Demographics,Fixed telephone subscriptions,H3_Contact tracing,Chad,TCD,6524.0,number,2019.0
8,Economics,Volume of imports,H3_Contact tracing,Chad,TCD,7.615,percent change,2020.0
9,Environment,"PM2.5 air pollution, mean annual exposure",H3_Contact tracing,Chad,TCD,66.02921,micrograms per cubic meter,2017.0
10,Health,Prevalence of total cancers,H3_Contact tracing,Chad,TCD,0.001418,percent,2019.0
11,Health,Prevalence of Depressive disorders,H3_Contact tracing,Chad,TCD,0.03288,percent,2019.0
13,Health,Summary exposure value tobacco,H3_Contact tracing,Chad,TCD,15.4135,Rate (risk-weighted prevalence),2019.0
14,Health,Prevalence of chronic kidney disease,H3_Contact tracing,Chad,TCD,0.031601,percent,2019.0
15,Demographics,Fixed broadband subscriptions,H3_Contact tracing,Chad,TCD,0.00125341,per 100 people,2019.0
17,Governance,Fragile States Index Total ,H3_Contact tracing,Chad,TCD,106.43382055499453,score,2020.0
19,Environment,Renewable energy consumption ,H3_Contact tracing,Chad,TCD,89.357395570733,percent of total final energy consumption,2015.0
21,Social issues ,Net migration,H3_Contact tracing,Chad,TCD,10000.0,net total / data are 5 year estimates,2019.0
22,Health,"Immunization, DPT (% of children ages 12-23 months)",H3_Contact tracing,Chad,TCD,50.0,percent,2019.0
23,Health,"Incidence of tuberculosis (per 100,000 people)",H3_Contact tracing,Chad,TCD,142.0,Cases,2019.0
24,Economics,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",H3_Contact tracing,Chad,TCD,70.6689987,Percentage of total population,2020.0
25,Governance,Economic Freedom Score,H3_Contact tracing,Chad,TCD,5.71,score,2018.0
26,Health,Prevalence of down syndrome,H3_Contact tracing,Chad,TCD,0.000164,percent,2019.0
27,Economics,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",H3_Contact tracing,Chad,TCD,63.9410019,Percentage of females of the total population,2020.0
28,Health,Prevalence of anxiety disorders,H3_Contact tracing,Chad,TCD,0.029464,percent,2019.0
29,Social issues ,Press freedom score,H3_Contact tracing,Chad,TCD,39.7,score,2020.0
31,Governance,Human Freedom Score ,H3_Contact tracing,Chad,TCD,5.59,score,2018.0
32,Governance,Political stability and absence of violence/terrorism estimate,H3_Contact tracing,Chad,TCD,-1.340024,score,2019.0
34,Governance,Voice and accountability estimate,H3_Contact tracing,Chad,TCD,-1.41773,score,2019.0
35,Health,"Immunization, measles (% of children ages 12-23 months)",H3_Contact tracing,Chad,TCD,41.0,percent,2019.0
38,Governance,Human Development Index,H3_Contact tracing,Chad,TCD,0.398,index,2019.0
39,Governance,Total freedom in the world score ,H3_Contact tracing,Chad,TCD,17.0,score,2021.0
40,Health,Mortality due to COVID-19,H3_Contact tracing,Chad,TCD,102.0,"Number (cumulative total by Dec 26,2020)",2020.0
42,Governance,Government effectiveness estimate,H3_Contact tracing,Chad,TCD,-1.568404,score,2019.0
43,Health,Prevalence of Diabetes,H3_Contact tracing,Chad,TCD,0.016921,percent,2019.0
45,Health,"Prevalence of overweight (modeled estimate, % of children under 5)",H3_Contact tracing,Chad,TCD,3.4,percent,2020.0
47,Environment,CO2 emissions (kt),H3_Contact tracing,Chad,TCD,1015.759,kt,2016.0
48,Governance,Corruption Perceptions Index,H3_Contact tracing,Chad,TCD,21.0,score,2020.0
50,Governance,Control of corruption estimate,H3_Contact tracing,Chad,TCD,-1.420567,score,2019.0
51,Economics,Volume of exports,H3_Contact tracing,Chad,TCD,15.532,percent change,2020.0
52,Social issues ,Life Ladder ,H3_Contact tracing,Chad,TCD,4.355400085449219,score,2021.0
53,Economics,"Unemployment, total (% of total labor force) (modeled ILO estimate)",H3_Contact tracing,Chad,TCD,1.94299996,percent of total labor force,2020.0
57,Health,Prevalence of obesity,H3_Contact tracing,Chad,TCD,6.1,percent,2016.0
58,Environment,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value ",H3_Contact tracing,Chad,TCD,100.0,percent of total,2017.0
61,Governance,Aggregate score for the Civil Liberties category,H3_Contact tracing,Chad,TCD,14.0,score,2021.0
64,Health,"Physicians (per 1,000 people)",H3_Contact tracing,Chad,TCD,0.0434,Ones,2017.0
