rank,Category,Indicator,Policy,Country,ISO,value,unit,year
1,Demographics,Individuals using the Internet,E2_Debt/contract relief,New Zealand,NZL,90.8111,percent of population,2019.0
2,Demographics,People using at least basic sanitation services (% of population),E2_Debt/contract relief,New Zealand,NZL,100.0,proportion,2017.0
3,Governance,Regulatory quality estimate,E2_Debt/contract relief,New Zealand,NZL,1.880907,score,2019.0
4,Social issues ,"Intentional homicides (per 100,000 people)",E2_Debt/contract relief,New Zealand,NZL,0.74435950948,"proportion, pero 100,000 people",2017.0
5,Demographics,Fixed telephone subscriptions,E2_Debt/contract relief,New Zealand,NZL,1760000.0,number,2019.0
7,Social issues ,Net migration,E2_Debt/contract relief,New Zealand,NZL,74403.0,net total / data are 5 year estimates,2019.0
8,Health,Prevalence of Diabetes,E2_Debt/contract relief,New Zealand,NZL,0.0588,percent,2019.0
9,Health,Prevalence of COVID-19,E2_Debt/contract relief,New Zealand,NZL,1754.0,"Number (cumulative total by Dec 26,2020)",2020.0
10,Health,Prevalence of anxiety disorders,E2_Debt/contract relief,New Zealand,NZL,0.079306,percent,2019.0
11,Health,Domestic General Government Health Expenditure (GGHE-D) as % General Government Expenditure (GGE),E2_Debt/contract relief,New Zealand,NZL,6.9,percent,2018.0
12,Health,Prevalence of total cancers,E2_Debt/contract relief,New Zealand,NZL,0.047077,percent,2019.0
13,Environment,Electricity production from oil sources,E2_Debt/contract relief,New Zealand,NZL,0.0022621875353467,percent of total,2015.0
14,Economics,Volume of imports,E2_Debt/contract relief,New Zealand,NZL,2.988,percent change,2020.0
15,Health,Prevalence of Depressive disorders,E2_Debt/contract relief,New Zealand,NZL,0.040832,percent,2019.0
16,Health,"Immunization, DPT (% of children ages 12-23 months)",E2_Debt/contract relief,New Zealand,NZL,92.0,percent,2019.0
17,Demographics,Secure Internet servers ,E2_Debt/contract relief,New Zealand,NZL,20375.43217408989,per 1 million people,2019.0
18,Environment,Energy use (kg of oil equivalent per capita),E2_Debt/contract relief,New Zealand,NZL,4444.725286681028,kg of oil equivalent per capita,2015.0
