rank,Category,Indicator,Policy,Country,ISO,value,unit,year
1,Demographics,Individuals using the Internet,E2_Debt/contract relief,Cape Verde,CPV,58.1714,percent of population,2019.0
3,Governance,Regulatory quality estimate,E2_Debt/contract relief,Cape Verde,CPV,-0.2246175,score,2019.0
4,Social issues ,"Intentional homicides (per 100,000 people)",E2_Debt/contract relief,Cape Verde,CPV,6.8044225068,"proportion, pero 100,000 people",2018.0
5,Demographics,Fixed telephone subscriptions,E2_Debt/contract relief,Cape Verde,CPV,57511.0,number,2019.0
7,Social issues ,Net migration,E2_Debt/contract relief,Cape Verde,CPV,-6709.0,net total / data are 5 year estimates,2019.0
8,Health,Prevalence of Diabetes,E2_Debt/contract relief,Cape Verde,CPV,0.045175,percent,2019.0
9,Health,Prevalence of COVID-19,E2_Debt/contract relief,Cape Verde,CPV,11526.0,"Number (cumulative total by Dec 26,2020)",2020.0
10,Health,Prevalence of anxiety disorders,E2_Debt/contract relief,Cape Verde,CPV,0.032915,percent,2019.0
11,Health,Domestic General Government Health Expenditure (GGHE-D) as % General Government Expenditure (GGE),E2_Debt/contract relief,Cape Verde,CPV,3.2,percent,2018.0
12,Health,Prevalence of total cancers,E2_Debt/contract relief,Cape Verde,CPV,0.005604,percent,2019.0
14,Economics,Volume of imports,E2_Debt/contract relief,Cape Verde,CPV,9.515,percent change,2020.0
15,Health,Prevalence of Depressive disorders,E2_Debt/contract relief,Cape Verde,CPV,0.049042,percent,2019.0
16,Health,"Immunization, DPT (% of children ages 12-23 months)",E2_Debt/contract relief,Cape Verde,CPV,96.0,percent,2019.0
17,Demographics,Secure Internet servers ,E2_Debt/contract relief,Cape Verde,CPV,549.1558093229199,per 1 million people,2019.0
19,Demographics,Fixed broadband subscriptions,E2_Debt/contract relief,Cape Verde,CPV,3.22438,per 100 people,2019.0
21,Health,Prevalence of obesity,E2_Debt/contract relief,Cape Verde,CPV,11.8,percent,2016.0
22,Economics,Employment in services (% of total employment) (modeled ILO estimate),E2_Debt/contract relief,Cape Verde,CPV,66.7819977,Percentage of total employment,2020.0
23,Demographics,Mobile cellular subscriptions,E2_Debt/contract relief,Cape Verde,CPV,108.318,per 100 people,2019.0
24,Governance,Voice and accountability estimate,E2_Debt/contract relief,Cape Verde,CPV,0.9689363,score,2019.0
25,Health,Summary exposure value tobacco,E2_Debt/contract relief,Cape Verde,CPV,10.81263,Rate (risk-weighted prevalence),2019.0
26,Health,"Nurses and midwives (per 1,000 people)",E2_Debt/contract relief,Cape Verde,CPV,1.2983,Ones,2018.0
27,Economics,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",E2_Debt/contract relief,Cape Verde,CPV,60.598999,Percentage of total population,2020.0
28,Health,"Incidence of tuberculosis (per 100,000 people)",E2_Debt/contract relief,Cape Verde,CPV,46.0,Cases,2019.0
