rank,Category,Indicator,Policy,Country,ISO,value,unit,year
1,Demographics,Individuals using the Internet,C2_Workplace closing,Belgium,BEL,90.3705,percent of population,2019.0
2,Economics,"Unemployment, total (% of total labor force) (modeled ILO estimate)",C2_Workplace closing,Belgium,BEL,5.69199991,percent of total labor force,2020.0
4,Governance,Personal Freedom Score ,C2_Workplace closing,Belgium,BEL,8.99,score,2018.0
5,Environment,Electric power consumption ,C2_Workplace closing,Belgium,BEL,7709.123077882466,kWh per capita,2014.0
6,Governance,Aggregate score for the Civil Liberties category,C2_Workplace closing,Belgium,BEL,57.0,score,2021.0
8,Environment,Electricity production from oil sources,C2_Workplace closing,Belgium,BEL,0.3005118766894807,percent of total,2015.0
9,Social issues ,Press freedom score,C2_Workplace closing,Belgium,BEL,12.57,score,2020.0
10,Health,Prevalence of Diabetes,C2_Workplace closing,Belgium,BEL,0.083193,percent,2019.0
11,Demographics,Fixed broadband subscriptions,C2_Workplace closing,Belgium,BEL,39.7831,per 100 people,2019.0
12,Environment,Electricity production from nuclear sources ,C2_Workplace closing,Belgium,BEL,37.53235175705987,percent of total,2015.0
13,Health,"Immunization, DPT (% of children ages 12-23 months)",C2_Workplace closing,Belgium,BEL,98.0,percent,2019.0
14,Health,"Nurses and midwives (per 1,000 people)",C2_Workplace closing,Belgium,BEL,19.4614,Ones,2018.0
15,Social issues ,Life Ladder ,C2_Workplace closing,Belgium,BEL,6.834000110626221,score,2021.0
16,Social issues ,Proportion of women in managerial positions (%),C2_Workplace closing,Belgium,BEL,33.91,percent,2018.0
17,Environment,Electricity production from coal sources ,C2_Workplace closing,Belgium,BEL,6.108011732903893,percent of total,2015.0
18,Health,Summary exposure value tobacco,C2_Workplace closing,Belgium,BEL,26.69697,Rate (risk-weighted prevalence),2019.0
19,Health,Prevalence of chronic kidney disease,C2_Workplace closing,Belgium,BEL,0.10999,percent,2019.0
20,Health,Prevalence of down syndrome,C2_Workplace closing,Belgium,BEL,0.00053,percent,2019.0
21,Social issues ,Net migration,C2_Workplace closing,Belgium,BEL,240000.0,net total / data are 5 year estimates,2019.0
22,Health,Prevalence of anxiety disorders,C2_Workplace closing,Belgium,BEL,0.055711,percent,2019.0
23,Economics,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",C2_Workplace closing,Belgium,BEL,53.3959999,Percentage of total population,2020.0
