rank,Category,Indicator,Policy,Country,ISO,value,unit,year
1,Demographics,Individuals using the Internet,C2_Workplace closing,New Zealand,NZL,90.8111,percent of population,2019.0
2,Economics,"Unemployment, total (% of total labor force) (modeled ILO estimate)",C2_Workplace closing,New Zealand,NZL,4.01300001,percent of total labor force,2020.0
3,Demographics,People using at least basic sanitation services (% of population),C2_Workplace closing,New Zealand,NZL,100.0,proportion,2017.0
4,Governance,Personal Freedom Score ,C2_Workplace closing,New Zealand,NZL,9.21,score,2018.0
5,Environment,Electric power consumption ,C2_Workplace closing,New Zealand,NZL,9026.321041310952,kWh per capita,2014.0
6,Governance,Aggregate score for the Civil Liberties category,C2_Workplace closing,New Zealand,NZL,59.0,score,2021.0
8,Environment,Electricity production from oil sources,C2_Workplace closing,New Zealand,NZL,0.0022621875353467,percent of total,2015.0
9,Social issues ,Press freedom score,C2_Workplace closing,New Zealand,NZL,10.69,score,2020.0
10,Health,Prevalence of Diabetes,C2_Workplace closing,New Zealand,NZL,0.0588,percent,2019.0
11,Demographics,Fixed broadband subscriptions,C2_Workplace closing,New Zealand,NZL,34.7239,per 100 people,2019.0
12,Environment,Electricity production from nuclear sources ,C2_Workplace closing,New Zealand,NZL,0.0,percent of total,2015.0
13,Health,"Immunization, DPT (% of children ages 12-23 months)",C2_Workplace closing,New Zealand,NZL,92.0,percent,2019.0
14,Health,"Nurses and midwives (per 1,000 people)",C2_Workplace closing,New Zealand,NZL,12.4482,Ones,2018.0
15,Social issues ,Life Ladder ,C2_Workplace closing,New Zealand,NZL,7.276599884033203,score,2021.0
17,Environment,Electricity production from coal sources ,C2_Workplace closing,New Zealand,NZL,4.252912566451759,percent of total,2015.0
18,Health,Summary exposure value tobacco,C2_Workplace closing,New Zealand,NZL,20.91401,Rate (risk-weighted prevalence),2019.0
19,Health,Prevalence of chronic kidney disease,C2_Workplace closing,New Zealand,NZL,0.11078,percent,2019.0
20,Health,Prevalence of down syndrome,C2_Workplace closing,New Zealand,NZL,0.000505,percent,2019.0
21,Social issues ,Net migration,C2_Workplace closing,New Zealand,NZL,74403.0,net total / data are 5 year estimates,2019.0
22,Health,Prevalence of anxiety disorders,C2_Workplace closing,New Zealand,NZL,0.079306,percent,2019.0
23,Economics,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",C2_Workplace closing,New Zealand,NZL,69.7990036,Percentage of total population,2020.0
24,Demographics,Fixed telephone subscriptions,C2_Workplace closing,New Zealand,NZL,1760000.0,number,2019.0
25,Environment,"PM2.5 air pollution, mean annual exposure",C2_Workplace closing,New Zealand,NZL,5.956001,micrograms per cubic meter,2017.0
26,Demographics,"Population, total",C2_Workplace closing,New Zealand,NZL,4917000.0,total,2019.0
27,Economics,Volume of imports,C2_Workplace closing,New Zealand,NZL,2.988,percent change,2020.0
28,Economics,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",C2_Workplace closing,New Zealand,NZL,64.6780014,Percentage of females of the total population,2020.0
29,Demographics,Secure Internet servers ,C2_Workplace closing,New Zealand,NZL,20375.43217408989,per 1 million people,2019.0
30,Environment,"Adjusted net savings, including particulate emission damage",C2_Workplace closing,New Zealand,NZL,10.126407103152,percent of GNI,2018.0
31,Environment,"Electricity production from renewable sources, excluding hydroelectric",C2_Workplace closing,New Zealand,NZL,10865000000.0,kWh,2015.0
32,Health,"Physicians (per 1,000 people)",C2_Workplace closing,New Zealand,NZL,3.5898,Ones,2018.0
33,Governance,Rule of law estimate ,C2_Workplace closing,New Zealand,NZL,1.884739,score,2019.0
34,Governance,Control of corruption estimate,C2_Workplace closing,New Zealand,NZL,2.170071,score,2019.0
35,Health,Domestic General Government Health Expenditure (GGHE-D) as % General Government Expenditure (GGE),C2_Workplace closing,New Zealand,NZL,6.9,percent,2018.0
36,Environment,Renewable energy consumption ,C2_Workplace closing,New Zealand,NZL,30.7891755544734,percent of total final energy consumption,2015.0
37,Health,Prevalence of Hypertensive heart disease,C2_Workplace closing,New Zealand,NZL,0.001488,percent,2019.0
38,Economics,Employment in services (% of total employment) (modeled ILO estimate),C2_Workplace closing,New Zealand,NZL,75.0530014,Percentage of total employment,2020.0
39,Economics,Volume of exports,C2_Workplace closing,New Zealand,NZL,3.067,percent change,2020.0
40,Environment,Fossil fuel energy consumption,C2_Workplace closing,New Zealand,NZL,59.74917,percent of total,2015.0
41,Governance,Fragile States Index Total ,C2_Workplace closing,New Zealand,NZL,17.879896291384675,score,2020.0
42,Health,Mortality due to COVID-19,C2_Workplace closing,New Zealand,NZL,25.0,"Number (cumulative total by Dec 26,2020)",2020.0
43,Economics,Expenditure on social protection (% of GDP),C2_Workplace closing,New Zealand,NZL,10.82,percent,2019.0
44,Governance,Aggregate score for the Political Rights category,C2_Workplace closing,New Zealand,NZL,40.0,score,2021.0
45,Governance,Total freedom in the world score ,C2_Workplace closing,New Zealand,NZL,99.0,score,2021.0
46,Health,"Prevalence of HIV, total (% of population ages 15-49)",C2_Workplace closing,New Zealand,NZL,0.1,percent,2019.0
47,Governance,Economic Freedom Score,C2_Workplace closing,New Zealand,NZL,8.53,score,2018.0
48,Governance,Serious assault (rate),C2_Workplace closing,New Zealand,NZL,533.95,rate,2018.0
49,Environment,CO2 emissions (kt),C2_Workplace closing,New Zealand,NZL,34381.79,kt,2016.0
50,Demographics,Mobile cellular subscriptions,C2_Workplace closing,New Zealand,NZL,134.932,per 100 people,2019.0
51,Health,"Immunization, measles (% of children ages 12-23 months)",C2_Workplace closing,New Zealand,NZL,92.0,percent,2019.0
52,Social issues ,"Intentional homicides (per 100,000 people)",C2_Workplace closing,New Zealand,NZL,0.74435950948,"proportion, pero 100,000 people",2017.0
53,Governance,Regulatory quality estimate,C2_Workplace closing,New Zealand,NZL,1.880907,score,2019.0
54,Governance,Voice and accountability estimate,C2_Workplace closing,New Zealand,NZL,1.569035,score,2019.0
55,Environment,"Electricity production from oil, gas and coal sources",C2_Workplace closing,New Zealand,NZL,19.78961655921276,percent of total,2015.0
56,Governance,Human Development Index,C2_Workplace closing,New Zealand,NZL,0.931,index,2019.0
58,Health,Prevalence of Depressive disorders,C2_Workplace closing,New Zealand,NZL,0.040832,percent,2019.0
59,Health,Prevalence of obesity,C2_Workplace closing,New Zealand,NZL,30.8,percent,2016.0
61,Environment,Combustible renewables and waste,C2_Workplace closing,New Zealand,NZL,5.104671,percent of total energy,2015.0
63,Demographics,"Age dependency ratio, old (% of working-age population)",C2_Workplace closing,New Zealand,NZL,24.82014286313941,proportion,2019.0
64,Environment,"Energy imports, net ",C2_Workplace closing,New Zealand,NZL,19.47815263060601,percent of energy use,2015.0
65,Health,Prevalence of total cancers,C2_Workplace closing,New Zealand,NZL,0.047077,percent,2019.0
67,Governance,Government effectiveness estimate,C2_Workplace closing,New Zealand,NZL,1.670904,score,2019.0
68,Environment,Energy use (kg of oil equivalent per capita),C2_Workplace closing,New Zealand,NZL,4444.725286681028,kg of oil equivalent per capita,2015.0
69,Environment,CO2 emissions (metric tons per capita),C2_Workplace closing,New Zealand,NZL,7.325874,metric tons per capita,2016.0
70,Social issues ,Proportion of seats held by women in national parliaments (%),C2_Workplace closing,New Zealand,NZL,40.83333333,proportion,2020.0
71,Governance,Political stability and absence of violence/terrorism estimate,C2_Workplace closing,New Zealand,NZL,1.507665,score,2019.0
72,Health,Prevalence of Respiratory infections and tuberculosis,C2_Workplace closing,New Zealand,NZL,0.172893,percent,2019.0
73,Health,Prevalence of COVID-19,C2_Workplace closing,New Zealand,NZL,1754.0,"Number (cumulative total by Dec 26,2020)",2020.0
74,Governance,Corruption Perceptions Index,C2_Workplace closing,New Zealand,NZL,88.0,score,2020.0
75,Environment,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value ",C2_Workplace closing,New Zealand,NZL,0.0,percent of total,2017.0
77,Social issues ,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",C2_Workplace closing,New Zealand,NZL,28.0957508087158,proportion,2016.0
78,Health,"Incidence of tuberculosis (per 100,000 people)",C2_Workplace closing,New Zealand,NZL,7.5,Cases,2019.0
79,Demographics,Rural population (% of total population),C2_Workplace closing,New Zealand,NZL,13.38500000000001,proportion,2019.0
80,Economics,Expenditure on health (% of GDP),C2_Workplace closing,New Zealand,NZL,6.87,percent,2019.0
81,Environment,Energy use ,C2_Workplace closing,New Zealand,NZL,109.8352440321211,"(kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",2015.0
82,Economics,Expenditure on education (% of GDP),C2_Workplace closing,New Zealand,NZL,5.86,percent,2019.0
83,Economics,"Central government debt, total",C2_Workplace closing,New Zealand,NZL,42.33895919937275,percent of GDP,2016.0
84,Demographics,Urban population (% of total population),C2_Workplace closing,New Zealand,NZL,86.615,total,2019.0
85,Governance,Human Freedom Score ,C2_Workplace closing,New Zealand,NZL,8.87,score,2018.0
86,Demographics,Refugee population by country or territory of asylum,C2_Workplace closing,New Zealand,NZL,2724.0,proportion,2019.0
87,Economics,"Lending interest rates, percent per annum",C2_Workplace closing,New Zealand,NZL,0.0,percent per annum,2018.0
90,Economics,"Trade, total as % of GDP",C2_Workplace closing,New Zealand,NZL,39.76548,percent,2018.0
94,Economics,Stock market capitalization (US$ million),C2_Workplace closing,New Zealand,NZL,107879780000.0,US Dollar,2019.0
95,Economics,"International tourism, receipts",C2_Workplace closing,New Zealand,NZL,10875000000.0,US Dollar,2018.0
102,Demographics,Age dependency ratio (% of working-age population),C2_Workplace closing,New Zealand,NZL,55.18447763869633,proportion,2019.0
105,Economics,"Output per worker (GDP constant 2011 international $ in PPP -- ILO modelled estimates, Nov. 2019",C2_Workplace closing,New Zealand,NZL,69757.0,international $ in PPP,2020.0
106,Economics,Unemployment rate (%) - Annual,C2_Workplace closing,New Zealand,NZL,4.3,percent,2019.0
107,Demographics,People using safely managed drinking water services (% of population),C2_Workplace closing,New Zealand,NZL,100.0,proportion,2017.0
110,Economics,"Foreign direct investment, net",C2_Workplace closing,New Zealand,NZL,3949052500.0,US Dollar,2019.0
117,Environment,Access to electricity ,C2_Workplace closing,New Zealand,NZL,100.0,percent of population,2018.0
