rank,Category,Indicator,Policy,Country,ISO,value,unit,year
1,Demographics,Individuals using the Internet,C2_Workplace closing,Antigua and Barbuda,ATG,76.0,percent of population,2019.0
3,Demographics,People using at least basic sanitation services (% of population),C2_Workplace closing,Antigua and Barbuda,ATG,87.5042823844152,proportion,2017.0
6,Governance,Aggregate score for the Civil Liberties category,C2_Workplace closing,Antigua and Barbuda,ATG,52.0,score,2021.0
10,Health,Prevalence of Diabetes,C2_Workplace closing,Antigua and Barbuda,ATG,0.105228,percent,2019.0
11,Demographics,Fixed broadband subscriptions,C2_Workplace closing,Antigua and Barbuda,ATG,9.43139,per 100 people,2019.0
13,Health,"Immunization, DPT (% of children ages 12-23 months)",C2_Workplace closing,Antigua and Barbuda,ATG,95.0,percent,2019.0
14,Health,"Nurses and midwives (per 1,000 people)",C2_Workplace closing,Antigua and Barbuda,ATG,4.5171,Ones,2018.0
18,Health,Summary exposure value tobacco,C2_Workplace closing,Antigua and Barbuda,ATG,12.63738,Rate (risk-weighted prevalence),2019.0
19,Health,Prevalence of chronic kidney disease,C2_Workplace closing,Antigua and Barbuda,ATG,0.123694,percent,2019.0
20,Health,Prevalence of down syndrome,C2_Workplace closing,Antigua and Barbuda,ATG,0.000274,percent,2019.0
21,Social issues ,Net migration,C2_Workplace closing,Antigua and Barbuda,ATG,0.0,net total / data are 5 year estimates,2019.0
22,Health,Prevalence of anxiety disorders,C2_Workplace closing,Antigua and Barbuda,ATG,0.049164,percent,2019.0
24,Demographics,Fixed telephone subscriptions,C2_Workplace closing,Antigua and Barbuda,ATG,24000.0,number,2019.0
25,Environment,"PM2.5 air pollution, mean annual exposure",C2_Workplace closing,Antigua and Barbuda,ATG,18.62234,micrograms per cubic meter,2017.0
26,Demographics,"Population, total",C2_Workplace closing,Antigua and Barbuda,ATG,97118.0,total,2019.0
27,Economics,Volume of imports,C2_Workplace closing,Antigua and Barbuda,ATG,3.518,percent change,2020.0
29,Demographics,Secure Internet servers ,C2_Workplace closing,Antigua and Barbuda,ATG,895.8174591733767,per 1 million people,2019.0
32,Health,"Physicians (per 1,000 people)",C2_Workplace closing,Antigua and Barbuda,ATG,2.956,Ones,2017.0
33,Governance,Rule of law estimate ,C2_Workplace closing,Antigua and Barbuda,ATG,0.4052047,score,2019.0
34,Governance,Control of corruption estimate,C2_Workplace closing,Antigua and Barbuda,ATG,0.2778982,score,2019.0
35,Health,Domestic General Government Health Expenditure (GGHE-D) as % General Government Expenditure (GGE),C2_Workplace closing,Antigua and Barbuda,ATG,2.9,percent,2018.0
36,Environment,Renewable energy consumption ,C2_Workplace closing,Antigua and Barbuda,ATG,0.0,percent of total final energy consumption,2015.0
37,Health,Prevalence of Hypertensive heart disease,C2_Workplace closing,Antigua and Barbuda,ATG,0.003095,percent,2019.0
39,Economics,Volume of exports,C2_Workplace closing,Antigua and Barbuda,ATG,2.93,percent change,2020.0
41,Governance,Fragile States Index Total ,C2_Workplace closing,Antigua and Barbuda,ATG,52.06235185360498,score,2020.0
42,Health,Mortality due to COVID-19,C2_Workplace closing,Antigua and Barbuda,ATG,5.0,"Number (cumulative total by Dec 26,2020)",2020.0
44,Governance,Aggregate score for the Political Rights category,C2_Workplace closing,Antigua and Barbuda,ATG,33.0,score,2021.0
