rank,Category,Indicator,Policy,Country,ISO,value,unit,year
1,Demographics,Individuals using the Internet,C2_Workplace closing,Guyana,GUY,37.3258,percent of population,2019.0
2,Economics,"Unemployment, total (% of total labor force) (modeled ILO estimate)",C2_Workplace closing,Guyana,GUY,11.8129997,percent of total labor force,2020.0
3,Demographics,People using at least basic sanitation services (% of population),C2_Workplace closing,Guyana,GUY,85.7631015015164,proportion,2017.0
4,Governance,Personal Freedom Score ,C2_Workplace closing,Guyana,GUY,7.31,score,2018.0
6,Governance,Aggregate score for the Civil Liberties category,C2_Workplace closing,Guyana,GUY,43.0,score,2021.0
9,Social issues ,Press freedom score,C2_Workplace closing,Guyana,GUY,26.63,score,2020.0
10,Health,Prevalence of Diabetes,C2_Workplace closing,Guyana,GUY,0.101493,percent,2019.0
11,Demographics,Fixed broadband subscriptions,C2_Workplace closing,Guyana,GUY,8.37038,per 100 people,2019.0
13,Health,"Immunization, DPT (% of children ages 12-23 months)",C2_Workplace closing,Guyana,GUY,99.0,percent,2019.0
14,Health,"Nurses and midwives (per 1,000 people)",C2_Workplace closing,Guyana,GUY,1.0398,Ones,2018.0
16,Social issues ,Proportion of women in managerial positions (%),C2_Workplace closing,Guyana,GUY,37.86,percent,2017.0
18,Health,Summary exposure value tobacco,C2_Workplace closing,Guyana,GUY,16.47826,Rate (risk-weighted prevalence),2019.0
19,Health,Prevalence of chronic kidney disease,C2_Workplace closing,Guyana,GUY,0.081865,percent,2019.0
20,Health,Prevalence of down syndrome,C2_Workplace closing,Guyana,GUY,0.000314,percent,2019.0
21,Social issues ,Net migration,C2_Workplace closing,Guyana,GUY,-30001.0,net total / data are 5 year estimates,2019.0
22,Health,Prevalence of anxiety disorders,C2_Workplace closing,Guyana,GUY,0.046216,percent,2019.0
23,Economics,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",C2_Workplace closing,Guyana,GUY,56.1969986,Percentage of total population,2020.0
24,Demographics,Fixed telephone subscriptions,C2_Workplace closing,Guyana,GUY,135795.0,number,2019.0
25,Environment,"PM2.5 air pollution, mean annual exposure",C2_Workplace closing,Guyana,GUY,22.37557,micrograms per cubic meter,2017.0
26,Demographics,"Population, total",C2_Workplace closing,Guyana,GUY,782766.0,total,2019.0
27,Economics,Volume of imports,C2_Workplace closing,Guyana,GUY,20.064,percent change,2020.0
28,Economics,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",C2_Workplace closing,Guyana,GUY,44.0730019,Percentage of females of the total population,2020.0
29,Demographics,Secure Internet servers ,C2_Workplace closing,Guyana,GUY,62.59852880682094,per 1 million people,2019.0
30,Environment,"Adjusted net savings, including particulate emission damage",C2_Workplace closing,Guyana,GUY,19.9110583185816,percent of GNI,2018.0
32,Health,"Physicians (per 1,000 people)",C2_Workplace closing,Guyana,GUY,0.8023,Ones,2018.0
33,Governance,Rule of law estimate ,C2_Workplace closing,Guyana,GUY,-0.4313481,score,2019.0
34,Governance,Control of corruption estimate,C2_Workplace closing,Guyana,GUY,-0.0918997,score,2019.0
35,Health,Domestic General Government Health Expenditure (GGHE-D) as % General Government Expenditure (GGE),C2_Workplace closing,Guyana,GUY,3.7,percent,2018.0
36,Environment,Renewable energy consumption ,C2_Workplace closing,Guyana,GUY,25.2587277167556,percent of total final energy consumption,2015.0
37,Health,Prevalence of Hypertensive heart disease,C2_Workplace closing,Guyana,GUY,0.001938,percent,2019.0
38,Economics,Employment in services (% of total employment) (modeled ILO estimate),C2_Workplace closing,Guyana,GUY,60.3100014,Percentage of total employment,2020.0
