rank,Category,Indicator,Policy,Country,ISO,value,unit,year
1,Demographics,Individuals using the Internet,C2_Workplace closing,Bangladesh,BGD,12.9,percent of population,2019.0
2,Economics,"Unemployment, total (% of total labor force) (modeled ILO estimate)",C2_Workplace closing,Bangladesh,BGD,4.15100002,percent of total labor force,2020.0
3,Demographics,People using at least basic sanitation services (% of population),C2_Workplace closing,Bangladesh,BGD,48.2332427177019,proportion,2017.0
4,Governance,Personal Freedom Score ,C2_Workplace closing,Bangladesh,BGD,5.3,score,2018.0
5,Environment,Electric power consumption ,C2_Workplace closing,Bangladesh,BGD,320.2041582054464,kWh per capita,2014.0
6,Governance,Aggregate score for the Civil Liberties category,C2_Workplace closing,Bangladesh,BGD,24.0,score,2021.0
8,Environment,Electricity production from oil sources,C2_Workplace closing,Bangladesh,BGD,16.37999694972124,percent of total,2015.0
9,Social issues ,Press freedom score,C2_Workplace closing,Bangladesh,BGD,49.37,score,2020.0
10,Health,Prevalence of Diabetes,C2_Workplace closing,Bangladesh,BGD,0.044016,percent,2019.0
11,Demographics,Fixed broadband subscriptions,C2_Workplace closing,Bangladesh,BGD,4.95903,per 100 people,2019.0
12,Environment,Electricity production from nuclear sources ,C2_Workplace closing,Bangladesh,BGD,0.0,percent of total,2014.0
13,Health,"Immunization, DPT (% of children ages 12-23 months)",C2_Workplace closing,Bangladesh,BGD,98.0,percent,2019.0
14,Health,"Nurses and midwives (per 1,000 people)",C2_Workplace closing,Bangladesh,BGD,0.4124,Ones,2018.0
15,Social issues ,Life Ladder ,C2_Workplace closing,Bangladesh,BGD,5.024600028991699,score,2021.0
16,Social issues ,Proportion of women in managerial positions (%),C2_Workplace closing,Bangladesh,BGD,10.74,percent,2017.0
17,Environment,Electricity production from coal sources ,C2_Workplace closing,Bangladesh,BGD,1.689515514056701,percent of total,2015.0
18,Health,Summary exposure value tobacco,C2_Workplace closing,Bangladesh,BGD,24.44582,Rate (risk-weighted prevalence),2019.0
19,Health,Prevalence of chronic kidney disease,C2_Workplace closing,Bangladesh,BGD,0.063473,percent,2019.0
20,Health,Prevalence of down syndrome,C2_Workplace closing,Bangladesh,BGD,0.000138,percent,2019.0
21,Social issues ,Net migration,C2_Workplace closing,Bangladesh,BGD,-1847503.0,net total / data are 5 year estimates,2019.0
22,Health,Prevalence of anxiety disorders,C2_Workplace closing,Bangladesh,BGD,0.03303,percent,2019.0
23,Economics,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",C2_Workplace closing,Bangladesh,BGD,59.0089989,Percentage of total population,2020.0
24,Demographics,Fixed telephone subscriptions,C2_Workplace closing,Bangladesh,BGD,1449650.0,number,2019.0
25,Environment,"PM2.5 air pollution, mean annual exposure",C2_Workplace closing,Bangladesh,BGD,60.84578,micrograms per cubic meter,2017.0
26,Demographics,"Population, total",C2_Workplace closing,Bangladesh,BGD,163046161.0,total,2019.0
27,Economics,Volume of imports,C2_Workplace closing,Bangladesh,BGD,5.147,percent change,2020.0
28,Economics,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",C2_Workplace closing,Bangladesh,BGD,36.4150009,Percentage of females of the total population,2020.0
29,Demographics,Secure Internet servers ,C2_Workplace closing,Bangladesh,BGD,100.1802182879976,per 1 million people,2019.0
30,Environment,"Adjusted net savings, including particulate emission damage",C2_Workplace closing,Bangladesh,BGD,22.4921532083587,percent of GNI,2018.0
31,Environment,"Electricity production from renewable sources, excluding hydroelectric",C2_Workplace closing,Bangladesh,BGD,158000000.0,kWh,2015.0
32,Health,"Physicians (per 1,000 people)",C2_Workplace closing,Bangladesh,BGD,0.5809,Ones,2018.0
33,Governance,Rule of law estimate ,C2_Workplace closing,Bangladesh,BGD,-0.6363084,score,2019.0
34,Governance,Control of corruption estimate,C2_Workplace closing,Bangladesh,BGD,-0.9938096,score,2019.0
35,Health,Domestic General Government Health Expenditure (GGHE-D) as % General Government Expenditure (GGE),C2_Workplace closing,Bangladesh,BGD,0.4,percent,2018.0
36,Environment,Renewable energy consumption ,C2_Workplace closing,Bangladesh,BGD,34.7470690115416,percent of total final energy consumption,2015.0
37,Health,Prevalence of Hypertensive heart disease,C2_Workplace closing,Bangladesh,BGD,0.000934,percent,2019.0
38,Economics,Employment in services (% of total employment) (modeled ILO estimate),C2_Workplace closing,Bangladesh,BGD,40.605999,Percentage of total employment,2020.0
39,Economics,Volume of exports,C2_Workplace closing,Bangladesh,BGD,5.754,percent change,2020.0
40,Environment,Fossil fuel energy consumption,C2_Workplace closing,Bangladesh,BGD,73.76894,percent of total,2014.0
