rank,Category,Indicator,Policy,Country,ISO,value,unit,year
1,Demographics,Individuals using the Internet,C2_Workplace closing,Bosnia and Herzegovina,BIH,69.9463,percent of population,2019.0
2,Economics,"Unemployment, total (% of total labor force) (modeled ILO estimate)",C2_Workplace closing,Bosnia and Herzegovina,BIH,18.4379997,percent of total labor force,2020.0
4,Governance,Personal Freedom Score ,C2_Workplace closing,Bosnia and Herzegovina,BIH,7.78,score,2018.0
5,Environment,Electric power consumption ,C2_Workplace closing,Bosnia and Herzegovina,BIH,3446.766667509069,kWh per capita,2014.0
6,Governance,Aggregate score for the Civil Liberties category,C2_Workplace closing,Bosnia and Herzegovina,BIH,34.0,score,2021.0
8,Environment,Electricity production from oil sources,C2_Workplace closing,Bosnia and Herzegovina,BIH,0.3135197389468296,percent of total,2015.0
9,Social issues ,Press freedom score,C2_Workplace closing,Bosnia and Herzegovina,BIH,28.51,score,2020.0
10,Health,Prevalence of Diabetes,C2_Workplace closing,Bosnia and Herzegovina,BIH,0.129716,percent,2019.0
11,Demographics,Fixed broadband subscriptions,C2_Workplace closing,Bosnia and Herzegovina,BIH,22.5958,per 100 people,2019.0
12,Environment,Electricity production from nuclear sources ,C2_Workplace closing,Bosnia and Herzegovina,BIH,0.0,percent of total,2014.0
13,Health,"Immunization, DPT (% of children ages 12-23 months)",C2_Workplace closing,Bosnia and Herzegovina,BIH,73.0,percent,2019.0
14,Health,"Nurses and midwives (per 1,000 people)",C2_Workplace closing,Bosnia and Herzegovina,BIH,5.7333,Ones,2018.0
15,Social issues ,Life Ladder ,C2_Workplace closing,Bosnia and Herzegovina,BIH,5.8130998611450195,score,2021.0
16,Social issues ,Proportion of women in managerial positions (%),C2_Workplace closing,Bosnia and Herzegovina,BIH,24.32,percent,2019.0
17,Environment,Electricity production from coal sources ,C2_Workplace closing,Bosnia and Herzegovina,BIH,63.9772218312112,percent of total,2015.0
18,Health,Summary exposure value tobacco,C2_Workplace closing,Bosnia and Herzegovina,BIH,38.80795,Rate (risk-weighted prevalence),2019.0
19,Health,Prevalence of chronic kidney disease,C2_Workplace closing,Bosnia and Herzegovina,BIH,0.122278,percent,2019.0
20,Health,Prevalence of down syndrome,C2_Workplace closing,Bosnia and Herzegovina,BIH,0.000148,percent,2019.0
21,Social issues ,Net migration,C2_Workplace closing,Bosnia and Herzegovina,BIH,-107926.0,net total / data are 5 year estimates,2019.0
22,Health,Prevalence of anxiety disorders,C2_Workplace closing,Bosnia and Herzegovina,BIH,0.042006,percent,2019.0
23,Economics,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",C2_Workplace closing,Bosnia and Herzegovina,BIH,46.1380005,Percentage of total population,2020.0
24,Demographics,Fixed telephone subscriptions,C2_Workplace closing,Bosnia and Herzegovina,BIH,790620.0,number,2019.0
25,Environment,"PM2.5 air pollution, mean annual exposure",C2_Workplace closing,Bosnia and Herzegovina,BIH,27.74767,micrograms per cubic meter,2017.0
27,Economics,Volume of imports,C2_Workplace closing,Bosnia and Herzegovina,BIH,7.616,percent change,2020.0
28,Economics,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",C2_Workplace closing,Bosnia and Herzegovina,BIH,35.2050018,Percentage of females of the total population,2020.0
29,Demographics,Secure Internet servers ,C2_Workplace closing,Bosnia and Herzegovina,BIH,2656.164798545895,per 1 million people,2019.0
31,Environment,"Electricity production from renewable sources, excluding hydroelectric",C2_Workplace closing,Bosnia and Herzegovina,BIH,0.0,kWh,2015.0
32,Health,"Physicians (per 1,000 people)",C2_Workplace closing,Bosnia and Herzegovina,BIH,2.1616,Ones,2015.0
33,Governance,Rule of law estimate ,C2_Workplace closing,Bosnia and Herzegovina,BIH,-0.2335416,score,2019.0
34,Governance,Control of corruption estimate,C2_Workplace closing,Bosnia and Herzegovina,BIH,-0.6131452,score,2019.0
35,Health,Domestic General Government Health Expenditure (GGHE-D) as % General Government Expenditure (GGE),C2_Workplace closing,Bosnia and Herzegovina,BIH,6.2,percent,2018.0
36,Environment,Renewable energy consumption ,C2_Workplace closing,Bosnia and Herzegovina,BIH,40.7500602307998,percent of total final energy consumption,2015.0
37,Health,Prevalence of Hypertensive heart disease,C2_Workplace closing,Bosnia and Herzegovina,BIH,0.002056,percent,2019.0
38,Economics,Employment in services (% of total employment) (modeled ILO estimate),C2_Workplace closing,Bosnia and Herzegovina,BIH,52.598999,Percentage of total employment,2020.0
39,Economics,Volume of exports,C2_Workplace closing,Bosnia and Herzegovina,BIH,6.006,percent change,2020.0
40,Environment,Fossil fuel energy consumption,C2_Workplace closing,Bosnia and Herzegovina,BIH,77.52204,percent of total,2014.0
41,Governance,Fragile States Index Total ,C2_Workplace closing,Bosnia and Herzegovina,BIH,70.22040622293711,score,2020.0
42,Health,Mortality due to COVID-19,C2_Workplace closing,Bosnia and Herzegovina,BIH,3583.0,"Number (cumulative total by Dec 26,2020)",2020.0
44,Governance,Aggregate score for the Political Rights category,C2_Workplace closing,Bosnia and Herzegovina,BIH,19.0,score,2021.0
45,Governance,Total freedom in the world score ,C2_Workplace closing,Bosnia and Herzegovina,BIH,53.0,score,2021.0
47,Governance,Economic Freedom Score,C2_Workplace closing,Bosnia and Herzegovina,BIH,6.9,score,2018.0
48,Governance,Serious assault (rate),C2_Workplace closing,Bosnia and Herzegovina,BIH,27.35,rate,2018.0
49,Environment,CO2 emissions (kt),C2_Workplace closing,Bosnia and Herzegovina,BIH,21847.99,kt,2016.0
50,Demographics,Mobile cellular subscriptions,C2_Workplace closing,Bosnia and Herzegovina,BIH,111.907,per 100 people,2019.0
51,Health,"Immunization, measles (% of children ages 12-23 months)",C2_Workplace closing,Bosnia and Herzegovina,BIH,68.0,percent,2019.0
