rank,Category,Indicator,Policy,Country,ISO,value,unit,year
1,Demographics,Individuals using the Internet,C2_Workplace closing,Afghanistan,AFG,13.5,percent of population,2019.0
2,Economics,"Unemployment, total (% of total labor force) (modeled ILO estimate)",C2_Workplace closing,Afghanistan,AFG,11.1639996,percent of total labor force,2020.0
3,Demographics,People using at least basic sanitation services (% of population),C2_Workplace closing,Afghanistan,AFG,43.4176100145511,proportion,2017.0
6,Governance,Aggregate score for the Civil Liberties category,C2_Workplace closing,Afghanistan,AFG,14.0,score,2021.0
9,Social issues ,Press freedom score,C2_Workplace closing,Afghanistan,AFG,37.7,score,2020.0
10,Health,Prevalence of Diabetes,C2_Workplace closing,Afghanistan,AFG,0.041059,percent,2019.0
11,Demographics,Fixed broadband subscriptions,C2_Workplace closing,Afghanistan,AFG,0.0517405,per 100 people,2019.0
13,Health,"Immunization, DPT (% of children ages 12-23 months)",C2_Workplace closing,Afghanistan,AFG,66.0,percent,2019.0
14,Health,"Nurses and midwives (per 1,000 people)",C2_Workplace closing,Afghanistan,AFG,0.1755,Ones,2017.0
15,Social issues ,Life Ladder ,C2_Workplace closing,Afghanistan,AFG,2.522900104522705,score,2021.0
16,Social issues ,Proportion of women in managerial positions (%),C2_Workplace closing,Afghanistan,AFG,4.05,percent,2017.0
18,Health,Summary exposure value tobacco,C2_Workplace closing,Afghanistan,AFG,25.57435,Rate (risk-weighted prevalence),2019.0
19,Health,Prevalence of chronic kidney disease,C2_Workplace closing,Afghanistan,AFG,0.044898,percent,2019.0
20,Health,Prevalence of down syndrome,C2_Workplace closing,Afghanistan,AFG,0.000495,percent,2019.0
21,Social issues ,Net migration,C2_Workplace closing,Afghanistan,AFG,-314602.0,net total / data are 5 year estimates,2019.0
22,Health,Prevalence of anxiety disorders,C2_Workplace closing,Afghanistan,AFG,0.047432,percent,2019.0
23,Economics,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",C2_Workplace closing,Afghanistan,AFG,48.9360008,Percentage of total population,2020.0
24,Demographics,Fixed telephone subscriptions,C2_Workplace closing,Afghanistan,AFG,134636.0,number,2019.0
