rank,Category,Indicator,Policy,Country,ISO,value,unit,year
1,Demographics,Individuals using the Internet,C4_Restrictions on gatherings,Iceland,ISL,99.011,percent of population,2019.0
2,Health,Domestic General Government Health Expenditure (GGHE-D) as % General Government Expenditure (GGE),C4_Restrictions on gatherings,Iceland,ISL,7.0,percent,2018.0
3,Economics,"Unemployment, total (% of total labor force) (modeled ILO estimate)",C4_Restrictions on gatherings,Iceland,ISL,3.22199988,percent of total labor force,2020.0
4,Health,Prevalence of anxiety disorders,C4_Restrictions on gatherings,Iceland,ISL,0.056667,percent,2019.0
5,Health,Prevalence of COVID-19,C4_Restrictions on gatherings,Iceland,ISL,5604.0,"Number (cumulative total by Dec 26,2020)",2020.0
6,Social issues ,Proportion of seats held by women in national parliaments (%),C4_Restrictions on gatherings,Iceland,ISL,38.0952381,proportion,2020.0
7,Environment,Renewable energy consumption ,C4_Restrictions on gatherings,Iceland,ISL,77.029689205553,percent of total final energy consumption,2015.0
8,Health,Summary exposure value tobacco,C4_Restrictions on gatherings,Iceland,ISL,26.84943,Rate (risk-weighted prevalence),2019.0
9,Governance,Human Freedom Score ,C4_Restrictions on gatherings,Iceland,ISL,8.39,score,2018.0
10,Governance,Rule of law estimate ,C4_Restrictions on gatherings,Iceland,ISL,1.766924,score,2019.0
11,Health,Prevalence of Diabetes,C4_Restrictions on gatherings,Iceland,ISL,0.072034,percent,2019.0
12,Economics,Volume of imports,C4_Restrictions on gatherings,Iceland,ISL,3.283,percent change,2020.0
13,Demographics,Fixed broadband subscriptions,C4_Restrictions on gatherings,Iceland,ISL,40.783,per 100 people,2019.0
14,Governance,Regulatory quality estimate,C4_Restrictions on gatherings,Iceland,ISL,1.372984,score,2019.0
15,Environment,CO2 emissions (metric tons per capita),C4_Restrictions on gatherings,Iceland,ISL,6.154684,metric tons per capita,2016.0
16,Health,"Incidence of tuberculosis (per 100,000 people)",C4_Restrictions on gatherings,Iceland,ISL,4.4,Cases,2019.0
17,Social issues ,Net migration,C4_Restrictions on gatherings,Iceland,ISL,1900.0,net total / data are 5 year estimates,2019.0
18,Governance,Aggregate score for the Civil Liberties category,C4_Restrictions on gatherings,Iceland,ISL,57.0,score,2021.0
19,Governance,Total freedom in the world score ,C4_Restrictions on gatherings,Iceland,ISL,94.0,score,2021.0
20,Demographics,Mobile cellular subscriptions,C4_Restrictions on gatherings,Iceland,ISL,121.949,per 100 people,2019.0
21,Governance,Government effectiveness estimate,C4_Restrictions on gatherings,Iceland,ISL,1.518278,score,2019.0
22,Environment,Electricity production from oil sources,C4_Restrictions on gatherings,Iceland,ISL,0.0212777275386989,percent of total,2015.0
23,Health,Prevalence of Hypertensive heart disease,C4_Restrictions on gatherings,Iceland,ISL,0.0013,percent,2019.0
24,Environment,Electric power consumption ,C4_Restrictions on gatherings,Iceland,ISL,53832.47909195873,kWh per capita,2014.0
25,Environment,"Adjusted net savings, including particulate emission damage",C4_Restrictions on gatherings,Iceland,ISL,10.9603888578802,percent of GNI,2018.0
26,Environment,Electricity production from coal sources ,C4_Restrictions on gatherings,Iceland,ISL,0.0,percent of total,2015.0
27,Health,"Immunization, DPT (% of children ages 12-23 months)",C4_Restrictions on gatherings,Iceland,ISL,91.0,percent,2019.0
28,Social issues ,Press freedom score,C4_Restrictions on gatherings,Iceland,ISL,15.12,score,2020.0
29,Environment,Energy use ,C4_Restrictions on gatherings,Iceland,ISL,337.8254095943539,"(kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",2015.0
30,Health,Prevalence of total cancers,C4_Restrictions on gatherings,Iceland,ISL,0.029362,percent,2019.0
31,Economics,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",C4_Restrictions on gatherings,Iceland,ISL,74.7509995,Percentage of total population,2020.0
32,Health,"Nurses and midwives (per 1,000 people)",C4_Restrictions on gatherings,Iceland,ISL,16.2132,Ones,2018.0
33,Governance,Economic Freedom Score,C4_Restrictions on gatherings,Iceland,ISL,7.71,score,2018.0
34,Social issues ,Gini index (World Bank estimate),C4_Restrictions on gatherings,Iceland,ISL,26.8,index ,2015.0
35,Governance,Aggregate score for the Political Rights category,C4_Restrictions on gatherings,Iceland,ISL,37.0,score,2021.0
36,Social issues ,"Intentional homicides (per 100,000 people)",C4_Restrictions on gatherings,Iceland,ISL,0.89096913683,"proportion, pero 100,000 people",2018.0
37,Health,"Physicians (per 1,000 people)",C4_Restrictions on gatherings,Iceland,ISL,4.0778,Ones,2018.0
38,Governance,Fragile States Index Total ,C4_Restrictions on gatherings,Iceland,ISL,17.799999999999997,score,2020.0
39,Governance,Personal Freedom Score ,C4_Restrictions on gatherings,Iceland,ISL,9.06,score,2018.0
40,Environment,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value ",C4_Restrictions on gatherings,Iceland,ISL,10.2852157949761,percent of total,2017.0
41,Social issues ,Life Ladder ,C4_Restrictions on gatherings,Iceland,ISL,7.553899765014648,score,2021.0
42,Environment,CO2 emissions (kt),C4_Restrictions on gatherings,Iceland,ISL,2064.521,kt,2016.0
43,Economics,Volume of exports,C4_Restrictions on gatherings,Iceland,ISL,2.6,percent change,2020.0
