rank,Category,Indicator,Policy,Country,ISO,value,unit,year
1,Demographics,Individuals using the Internet,C4_Restrictions on gatherings,Norway,NOR,98.0,percent of population,2019.0
2,Health,Domestic General Government Health Expenditure (GGHE-D) as % General Government Expenditure (GGE),C4_Restrictions on gatherings,Norway,NOR,8.6,percent,2018.0
3,Economics,"Unemployment, total (% of total labor force) (modeled ILO estimate)",C4_Restrictions on gatherings,Norway,NOR,3.30999994,percent of total labor force,2020.0
4,Health,Prevalence of anxiety disorders,C4_Restrictions on gatherings,Norway,NOR,0.075064,percent,2019.0
5,Health,Prevalence of COVID-19,C4_Restrictions on gatherings,Norway,NOR,42775.0,"Number (cumulative total by Dec 26,2020)",2020.0
6,Social issues ,Proportion of seats held by women in national parliaments (%),C4_Restrictions on gatherings,Norway,NOR,41.42011834,proportion,2020.0
7,Environment,Renewable energy consumption ,C4_Restrictions on gatherings,Norway,NOR,57.7720015985381,percent of total final energy consumption,2015.0
8,Health,Summary exposure value tobacco,C4_Restrictions on gatherings,Norway,NOR,21.4042,Rate (risk-weighted prevalence),2019.0
9,Governance,Human Freedom Score ,C4_Restrictions on gatherings,Norway,NOR,8.45,score,2018.0
10,Governance,Rule of law estimate ,C4_Restrictions on gatherings,Norway,NOR,1.984915,score,2019.0
11,Health,Prevalence of Diabetes,C4_Restrictions on gatherings,Norway,NOR,0.089124,percent,2019.0
12,Economics,Volume of imports,C4_Restrictions on gatherings,Norway,NOR,2.696,percent change,2020.0
13,Demographics,Fixed broadband subscriptions,C4_Restrictions on gatherings,Norway,NOR,41.3363,per 100 people,2019.0
14,Governance,Regulatory quality estimate,C4_Restrictions on gatherings,Norway,NOR,1.804055,score,2019.0
15,Environment,CO2 emissions (metric tons per capita),C4_Restrictions on gatherings,Norway,NOR,7.836962,metric tons per capita,2016.0
16,Health,"Incidence of tuberculosis (per 100,000 people)",C4_Restrictions on gatherings,Norway,NOR,3.3,Cases,2019.0
17,Social issues ,Net migration,C4_Restrictions on gatherings,Norway,NOR,140000.0,net total / data are 5 year estimates,2019.0
18,Governance,Aggregate score for the Civil Liberties category,C4_Restrictions on gatherings,Norway,NOR,60.0,score,2021.0
19,Governance,Total freedom in the world score ,C4_Restrictions on gatherings,Norway,NOR,100.0,score,2021.0
20,Demographics,Mobile cellular subscriptions,C4_Restrictions on gatherings,Norway,NOR,107.174,per 100 people,2019.0
21,Governance,Government effectiveness estimate,C4_Restrictions on gatherings,Norway,NOR,1.862292,score,2019.0
22,Environment,Electricity production from oil sources,C4_Restrictions on gatherings,Norway,NOR,0.020149803365712,percent of total,2015.0
23,Health,Prevalence of Hypertensive heart disease,C4_Restrictions on gatherings,Norway,NOR,0.001247,percent,2019.0
24,Environment,Electric power consumption ,C4_Restrictions on gatherings,Norway,NOR,22999.93459512827,kWh per capita,2014.0
25,Environment,"Adjusted net savings, including particulate emission damage",C4_Restrictions on gatherings,Norway,NOR,18.2084208652648,percent of GNI,2018.0
26,Environment,Electricity production from coal sources ,C4_Restrictions on gatherings,Norway,NOR,0.1049179416628452,percent of total,2015.0
27,Health,"Immunization, DPT (% of children ages 12-23 months)",C4_Restrictions on gatherings,Norway,NOR,97.0,percent,2019.0
28,Social issues ,Press freedom score,C4_Restrictions on gatherings,Norway,NOR,7.84,score,2020.0
29,Environment,Energy use ,C4_Restrictions on gatherings,Norway,NOR,93.99082030250499,"(kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",2015.0
30,Health,Prevalence of total cancers,C4_Restrictions on gatherings,Norway,NOR,0.036531,percent,2019.0
31,Economics,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",C4_Restrictions on gatherings,Norway,NOR,63.6570015,Percentage of total population,2020.0
32,Health,"Nurses and midwives (per 1,000 people)",C4_Restrictions on gatherings,Norway,NOR,18.2248,Ones,2018.0
33,Governance,Economic Freedom Score,C4_Restrictions on gatherings,Norway,NOR,7.6,score,2018.0
34,Social issues ,Gini index (World Bank estimate),C4_Restrictions on gatherings,Norway,NOR,27.0,index ,2017.0
35,Governance,Aggregate score for the Political Rights category,C4_Restrictions on gatherings,Norway,NOR,40.0,score,2021.0
36,Social issues ,"Intentional homicides (per 100,000 people)",C4_Restrictions on gatherings,Norway,NOR,0.46834371183,"proportion, pero 100,000 people",2018.0
37,Health,"Physicians (per 1,000 people)",C4_Restrictions on gatherings,Norway,NOR,2.9164,Ones,2018.0
38,Governance,Fragile States Index Total ,C4_Restrictions on gatherings,Norway,NOR,16.19121048702654,score,2020.0
39,Governance,Personal Freedom Score ,C4_Restrictions on gatherings,Norway,NOR,9.29,score,2018.0
40,Environment,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value ",C4_Restrictions on gatherings,Norway,NOR,2.04383779996992,percent of total,2017.0
41,Social issues ,Life Ladder ,C4_Restrictions on gatherings,Norway,NOR,7.392499923706055,score,2021.0
42,Environment,CO2 emissions (kt),C4_Restrictions on gatherings,Norway,NOR,41022.73,kt,2016.0
43,Economics,Volume of exports,C4_Restrictions on gatherings,Norway,NOR,3.056,percent change,2020.0
45,Environment,"Electricity production from renewable sources, excluding hydroelectric",C4_Restrictions on gatherings,Norway,NOR,2712000000.0,kWh,2015.0
46,Governance,Corruption Perceptions Index,C4_Restrictions on gatherings,Norway,NOR,84.0,score,2020.0
47,Environment,"Electricity production from oil, gas and coal sources",C4_Restrictions on gatherings,Norway,NOR,1.930212198274065,percent of total,2015.0
