rank,Category,Indicator,Policy,Country,ISO,value,unit,year
1,Demographics,Individuals using the Internet,C4_Restrictions on gatherings,Zimbabwe,ZWE,27.0555,percent of population,2019.0
2,Health,Domestic General Government Health Expenditure (GGHE-D) as % General Government Expenditure (GGE),C4_Restrictions on gatherings,Zimbabwe,ZWE,1.3,percent,2018.0
3,Economics,"Unemployment, total (% of total labor force) (modeled ILO estimate)",C4_Restrictions on gatherings,Zimbabwe,ZWE,4.99100018,percent of total labor force,2020.0
4,Health,Prevalence of anxiety disorders,C4_Restrictions on gatherings,Zimbabwe,ZWE,0.030712,percent,2019.0
5,Health,Prevalence of COVID-19,C4_Restrictions on gatherings,Zimbabwe,ZWE,12047.0,"Number (cumulative total by Dec 26,2020)",2020.0
6,Social issues ,Proportion of seats held by women in national parliaments (%),C4_Restrictions on gatherings,Zimbabwe,ZWE,31.85185185,proportion,2020.0
7,Environment,Renewable energy consumption ,C4_Restrictions on gatherings,Zimbabwe,ZWE,81.797808552401,percent of total final energy consumption,2015.0
8,Health,Summary exposure value tobacco,C4_Restrictions on gatherings,Zimbabwe,ZWE,19.56836,Rate (risk-weighted prevalence),2019.0
9,Governance,Human Freedom Score ,C4_Restrictions on gatherings,Zimbabwe,ZWE,5.59,score,2018.0
10,Governance,Rule of law estimate ,C4_Restrictions on gatherings,Zimbabwe,ZWE,-1.257009,score,2019.0
11,Health,Prevalence of Diabetes,C4_Restrictions on gatherings,Zimbabwe,ZWE,0.035042,percent,2019.0
13,Demographics,Fixed broadband subscriptions,C4_Restrictions on gatherings,Zimbabwe,ZWE,1.39582,per 100 people,2019.0
14,Governance,Regulatory quality estimate,C4_Restrictions on gatherings,Zimbabwe,ZWE,-1.463199,score,2019.0
15,Environment,CO2 emissions (metric tons per capita),C4_Restrictions on gatherings,Zimbabwe,ZWE,0.782777,metric tons per capita,2016.0
16,Health,"Incidence of tuberculosis (per 100,000 people)",C4_Restrictions on gatherings,Zimbabwe,ZWE,199.0,Cases,2019.0
17,Social issues ,Net migration,C4_Restrictions on gatherings,Zimbabwe,ZWE,-584288.0,net total / data are 5 year estimates,2019.0
18,Governance,Aggregate score for the Civil Liberties category,C4_Restrictions on gatherings,Zimbabwe,ZWE,17.0,score,2021.0
19,Governance,Total freedom in the world score ,C4_Restrictions on gatherings,Zimbabwe,ZWE,28.0,score,2021.0
20,Demographics,Mobile cellular subscriptions,C4_Restrictions on gatherings,Zimbabwe,ZWE,90.1023,per 100 people,2019.0
21,Governance,Government effectiveness estimate,C4_Restrictions on gatherings,Zimbabwe,ZWE,-1.205337,score,2019.0
22,Environment,Electricity production from oil sources,C4_Restrictions on gatherings,Zimbabwe,ZWE,0.4943866515604078,percent of total,2015.0
23,Health,Prevalence of Hypertensive heart disease,C4_Restrictions on gatherings,Zimbabwe,ZWE,0.000244,percent,2019.0
24,Environment,Electric power consumption ,C4_Restrictions on gatherings,Zimbabwe,ZWE,609.1259520997071,kWh per capita,2014.0
25,Environment,"Adjusted net savings, including particulate emission damage",C4_Restrictions on gatherings,Zimbabwe,ZWE,-15.8246118874165,percent of GNI,2017.0
