rank,Category,Indicator,Policy,Country,ISO,value,unit,year
1,Demographics,Individuals using the Internet,C4_Restrictions on gatherings,Somalia,SOM,2.00405,percent of population,2019.0
3,Economics,"Unemployment, total (% of total labor force) (modeled ILO estimate)",C4_Restrictions on gatherings,Somalia,SOM,11.3999996,percent of total labor force,2020.0
4,Health,Prevalence of anxiety disorders,C4_Restrictions on gatherings,Somalia,SOM,0.02804,percent,2019.0
5,Health,Prevalence of COVID-19,C4_Restrictions on gatherings,Somalia,SOM,4662.0,"Number (cumulative total by Dec 26,2020)",2020.0
6,Social issues ,Proportion of seats held by women in national parliaments (%),C4_Restrictions on gatherings,Somalia,SOM,24.36363636,proportion,2020.0
7,Environment,Renewable energy consumption ,C4_Restrictions on gatherings,Somalia,SOM,94.2859666089416,percent of total final energy consumption,2015.0
8,Health,Summary exposure value tobacco,C4_Restrictions on gatherings,Somalia,SOM,12.20393,Rate (risk-weighted prevalence),2019.0
10,Governance,Rule of law estimate ,C4_Restrictions on gatherings,Somalia,SOM,-2.350358,score,2019.0
11,Health,Prevalence of Diabetes,C4_Restrictions on gatherings,Somalia,SOM,0.016555,percent,2019.0
13,Demographics,Fixed broadband subscriptions,C4_Restrictions on gatherings,Somalia,SOM,0.671731,per 100 people,2019.0
14,Governance,Regulatory quality estimate,C4_Restrictions on gatherings,Somalia,SOM,-2.203132,score,2019.0
15,Environment,CO2 emissions (metric tons per capita),C4_Restrictions on gatherings,Somalia,SOM,0.045496,metric tons per capita,2016.0
16,Health,"Incidence of tuberculosis (per 100,000 people)",C4_Restrictions on gatherings,Somalia,SOM,258.0,Cases,2019.0
17,Social issues ,Net migration,C4_Restrictions on gatherings,Somalia,SOM,-200002.0,net total / data are 5 year estimates,2019.0
18,Governance,Aggregate score for the Civil Liberties category,C4_Restrictions on gatherings,Somalia,SOM,6.0,score,2021.0
19,Governance,Total freedom in the world score ,C4_Restrictions on gatherings,Somalia,SOM,7.0,score,2021.0
20,Demographics,Mobile cellular subscriptions,C4_Restrictions on gatherings,Somalia,SOM,48.7964,per 100 people,2019.0
21,Governance,Government effectiveness estimate,C4_Restrictions on gatherings,Somalia,SOM,-2.237149,score,2019.0
23,Health,Prevalence of Hypertensive heart disease,C4_Restrictions on gatherings,Somalia,SOM,0.000686,percent,2019.0
27,Health,"Immunization, DPT (% of children ages 12-23 months)",C4_Restrictions on gatherings,Somalia,SOM,42.0,percent,2019.0
28,Social issues ,Press freedom score,C4_Restrictions on gatherings,Somalia,SOM,55.45,score,2020.0
30,Health,Prevalence of total cancers,C4_Restrictions on gatherings,Somalia,SOM,0.00163,percent,2019.0
31,Economics,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",C4_Restrictions on gatherings,Somalia,SOM,47.4360008,Percentage of total population,2020.0
32,Health,"Nurses and midwives (per 1,000 people)",C4_Restrictions on gatherings,Somalia,SOM,0.1119,Ones,2014.0
35,Governance,Aggregate score for the Political Rights category,C4_Restrictions on gatherings,Somalia,SOM,1.0,score,2021.0
37,Health,"Physicians (per 1,000 people)",C4_Restrictions on gatherings,Somalia,SOM,0.023,Ones,2014.0
38,Governance,Fragile States Index Total ,C4_Restrictions on gatherings,Somalia,SOM,110.88895932474605,score,2020.0
40,Environment,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value ",C4_Restrictions on gatherings,Somalia,SOM,100.0,percent of total,2017.0
41,Social issues ,Life Ladder ,C4_Restrictions on gatherings,Somalia,SOM,4.667941093444824,score,2016.0
42,Environment,CO2 emissions (kt),C4_Restrictions on gatherings,Somalia,SOM,645.392,kt,2016.0
