rank,Category,Indicator,Policy,Country,ISO,value,unit,year
1,Demographics,Individuals using the Internet,C4_Restrictions on gatherings,Syria,SYR,34.2534,percent of population,2019.0
3,Economics,"Unemployment, total (% of total labor force) (modeled ILO estimate)",C4_Restrictions on gatherings,Syria,SYR,8.44799995,percent of total labor force,2020.0
4,Health,Prevalence of anxiety disorders,C4_Restrictions on gatherings,Syria,SYR,0.061582,percent,2019.0
5,Health,Prevalence of COVID-19,C4_Restrictions on gatherings,Syria,SYR,9928.0,"Number (cumulative total by Dec 26,2020)",2020.0
6,Social issues ,Proportion of seats held by women in national parliaments (%),C4_Restrictions on gatherings,Syria,SYR,11.2,proportion,2020.0
7,Environment,Renewable energy consumption ,C4_Restrictions on gatherings,Syria,SYR,0.52115517170161,percent of total final energy consumption,2015.0
8,Health,Summary exposure value tobacco,C4_Restrictions on gatherings,Syria,SYR,32.0904,Rate (risk-weighted prevalence),2019.0
9,Governance,Human Freedom Score ,C4_Restrictions on gatherings,Syria,SYR,3.97,score,2018.0
10,Governance,Rule of law estimate ,C4_Restrictions on gatherings,Syria,SYR,-2.076063,score,2019.0
11,Health,Prevalence of Diabetes,C4_Restrictions on gatherings,Syria,SYR,0.069903,percent,2019.0
13,Demographics,Fixed broadband subscriptions,C4_Restrictions on gatherings,Syria,SYR,8.73071,per 100 people,2019.0
14,Governance,Regulatory quality estimate,C4_Restrictions on gatherings,Syria,SYR,-1.757903,score,2019.0
15,Environment,CO2 emissions (metric tons per capita),C4_Restrictions on gatherings,Syria,SYR,1.651774,metric tons per capita,2016.0
16,Health,"Incidence of tuberculosis (per 100,000 people)",C4_Restrictions on gatherings,Syria,SYR,19.0,Cases,2019.0
17,Social issues ,Net migration,C4_Restrictions on gatherings,Syria,SYR,-2136954.0,net total / data are 5 year estimates,2019.0
18,Governance,Aggregate score for the Civil Liberties category,C4_Restrictions on gatherings,Syria,SYR,4.0,score,2021.0
19,Governance,Total freedom in the world score ,C4_Restrictions on gatherings,Syria,SYR,1.0,score,2021.0
20,Demographics,Mobile cellular subscriptions,C4_Restrictions on gatherings,Syria,SYR,113.576,per 100 people,2019.0
21,Governance,Government effectiveness estimate,C4_Restrictions on gatherings,Syria,SYR,-1.711279,score,2019.0
22,Environment,Electricity production from oil sources,C4_Restrictions on gatherings,Syria,SYR,29.06437000167776,percent of total,2015.0
23,Health,Prevalence of Hypertensive heart disease,C4_Restrictions on gatherings,Syria,SYR,0.000935,percent,2019.0
24,Environment,Electric power consumption ,C4_Restrictions on gatherings,Syria,SYR,974.3171391334492,kWh per capita,2014.0
26,Environment,Electricity production from coal sources ,C4_Restrictions on gatherings,Syria,SYR,0.0,percent of total,2015.0
27,Health,"Immunization, DPT (% of children ages 12-23 months)",C4_Restrictions on gatherings,Syria,SYR,54.0,percent,2019.0
28,Social issues ,Press freedom score,C4_Restrictions on gatherings,Syria,SYR,72.57,score,2020.0
30,Health,Prevalence of total cancers,C4_Restrictions on gatherings,Syria,SYR,0.004978,percent,2019.0
31,Economics,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",C4_Restrictions on gatherings,Syria,SYR,43.9580002,Percentage of total population,2020.0
32,Health,"Nurses and midwives (per 1,000 people)",C4_Restrictions on gatherings,Syria,SYR,1.5406,Ones,2016.0
33,Governance,Economic Freedom Score,C4_Restrictions on gatherings,Syria,SYR,5.45,score,2018.0
