rank,Category,Indicator,Policy,Country,ISO,value,unit,year
1,Demographics,Individuals using the Internet,C4_Restrictions on gatherings,Mongolia,MNG,51.08,percent of population,2019.0
2,Health,Domestic General Government Health Expenditure (GGHE-D) as % General Government Expenditure (GGE),C4_Restrictions on gatherings,Mongolia,MNG,2.2,percent,2018.0
3,Economics,"Unemployment, total (% of total labor force) (modeled ILO estimate)",C4_Restrictions on gatherings,Mongolia,MNG,5.9460001,percent of total labor force,2020.0
4,Health,Prevalence of anxiety disorders,C4_Restrictions on gatherings,Mongolia,MNG,0.022225,percent,2019.0
5,Health,Prevalence of COVID-19,C4_Restrictions on gatherings,Mongolia,MNG,941.0,"Number (cumulative total by Dec 26,2020)",2020.0
6,Social issues ,Proportion of seats held by women in national parliaments (%),C4_Restrictions on gatherings,Mongolia,MNG,17.33333333,proportion,2020.0
7,Environment,Renewable energy consumption ,C4_Restrictions on gatherings,Mongolia,MNG,3.42973728977845,percent of total final energy consumption,2015.0
8,Health,Summary exposure value tobacco,C4_Restrictions on gatherings,Mongolia,MNG,29.20108,Rate (risk-weighted prevalence),2019.0
9,Governance,Human Freedom Score ,C4_Restrictions on gatherings,Mongolia,MNG,7.61,score,2018.0
10,Governance,Rule of law estimate ,C4_Restrictions on gatherings,Mongolia,MNG,-0.266293,score,2019.0
11,Health,Prevalence of Diabetes,C4_Restrictions on gatherings,Mongolia,MNG,0.022695,percent,2019.0
12,Economics,Volume of imports,C4_Restrictions on gatherings,Mongolia,MNG,-0.856,percent change,2020.0
13,Demographics,Fixed broadband subscriptions,C4_Restrictions on gatherings,Mongolia,MNG,9.83878,per 100 people,2019.0
14,Governance,Regulatory quality estimate,C4_Restrictions on gatherings,Mongolia,MNG,-0.011242,score,2019.0
15,Environment,CO2 emissions (metric tons per capita),C4_Restrictions on gatherings,Mongolia,MNG,8.300172,metric tons per capita,2016.0
16,Health,"Incidence of tuberculosis (per 100,000 people)",C4_Restrictions on gatherings,Mongolia,MNG,428.0,Cases,2019.0
17,Social issues ,Net migration,C4_Restrictions on gatherings,Mongolia,MNG,-4262.0,net total / data are 5 year estimates,2019.0
18,Governance,Aggregate score for the Civil Liberties category,C4_Restrictions on gatherings,Mongolia,MNG,48.0,score,2021.0
19,Governance,Total freedom in the world score ,C4_Restrictions on gatherings,Mongolia,MNG,84.0,score,2021.0
20,Demographics,Mobile cellular subscriptions,C4_Restrictions on gatherings,Mongolia,MNG,137.014,per 100 people,2019.0
21,Governance,Government effectiveness estimate,C4_Restrictions on gatherings,Mongolia,MNG,-0.1948303,score,2019.0
22,Environment,Electricity production from oil sources,C4_Restrictions on gatherings,Mongolia,MNG,4.17195719209142,percent of total,2015.0
23,Health,Prevalence of Hypertensive heart disease,C4_Restrictions on gatherings,Mongolia,MNG,0.000583,percent,2019.0
24,Environment,Electric power consumption ,C4_Restrictions on gatherings,Mongolia,MNG,2006.388880952673,kWh per capita,2014.0
25,Environment,"Adjusted net savings, including particulate emission damage",C4_Restrictions on gatherings,Mongolia,MNG,-7.48835617751419,percent of GNI,2018.0
26,Environment,Electricity production from coal sources ,C4_Restrictions on gatherings,Mongolia,MNG,92.74442227462362,percent of total,2015.0
27,Health,"Immunization, DPT (% of children ages 12-23 months)",C4_Restrictions on gatherings,Mongolia,MNG,98.0,percent,2019.0
28,Social issues ,Press freedom score,C4_Restrictions on gatherings,Mongolia,MNG,29.61,score,2020.0
29,Environment,Energy use ,C4_Restrictions on gatherings,Mongolia,MNG,166.4888384611077,"(kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",2014.0
30,Health,Prevalence of total cancers,C4_Restrictions on gatherings,Mongolia,MNG,0.004698,percent,2019.0
31,Economics,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",C4_Restrictions on gatherings,Mongolia,MNG,59.4280014,Percentage of total population,2020.0
32,Health,"Nurses and midwives (per 1,000 people)",C4_Restrictions on gatherings,Mongolia,MNG,3.8938,Ones,2018.0
33,Governance,Economic Freedom Score,C4_Restrictions on gatherings,Mongolia,MNG,7.43,score,2018.0
34,Social issues ,Gini index (World Bank estimate),C4_Restrictions on gatherings,Mongolia,MNG,32.7,index ,2018.0
35,Governance,Aggregate score for the Political Rights category,C4_Restrictions on gatherings,Mongolia,MNG,36.0,score,2021.0
36,Social issues ,"Intentional homicides (per 100,000 people)",C4_Restrictions on gatherings,Mongolia,MNG,6.1825479289,"proportion, pero 100,000 people",2018.0
37,Health,"Physicians (per 1,000 people)",C4_Restrictions on gatherings,Mongolia,MNG,2.8592,Ones,2016.0
38,Governance,Fragile States Index Total ,C4_Restrictions on gatherings,Mongolia,MNG,51.93521252189043,score,2020.0
39,Governance,Personal Freedom Score ,C4_Restrictions on gatherings,Mongolia,MNG,7.79,score,2018.0
40,Environment,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value ",C4_Restrictions on gatherings,Mongolia,MNG,97.0139805896742,percent of total,2017.0
41,Social issues ,Life Ladder ,C4_Restrictions on gatherings,Mongolia,MNG,5.677199840545654,score,2021.0
42,Environment,CO2 emissions (kt),C4_Restrictions on gatherings,Mongolia,MNG,25368.31,kt,2016.0
43,Economics,Volume of exports,C4_Restrictions on gatherings,Mongolia,MNG,-1.36,percent change,2020.0
44,Health,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",C4_Restrictions on gatherings,Mongolia,MNG,7.1,percent,2020.0
45,Environment,"Electricity production from renewable sources, excluding hydroelectric",C4_Restrictions on gatherings,Mongolia,MNG,170000000.0,kWh,2015.0
46,Governance,Corruption Perceptions Index,C4_Restrictions on gatherings,Mongolia,MNG,35.0,score,2020.0
