rank,Category,Indicator,Policy,Country,ISO,value,unit,year
1,Demographics,Individuals using the Internet,E1_Income support,South Sudan,SSD,7.97743,percent of population,2019.0
3,Governance,Regulatory quality estimate,E1_Income support,South Sudan,SSD,-2.048965,score,2019.0
4,Health,Prevalence of COVID-19,E1_Income support,South Sudan,SSD,3228.0,"Number (cumulative total by Dec 26,2020)",2020.0
5,Health,Prevalence of Hypertensive heart disease,E1_Income support,South Sudan,SSD,0.001066,percent,2019.0
7,Demographics,Fixed telephone subscriptions,E1_Income support,South Sudan,SSD,0.0,number,2019.0
12,Economics,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",E1_Income support,South Sudan,SSD,72.3899994,Percentage of total population,2020.0
13,Health,Prevalence of total cancers,E1_Income support,South Sudan,SSD,0.001771,percent,2019.0
14,Social issues ,Life Ladder ,E1_Income support,South Sudan,SSD,2.816622495651245,score,2017.0
15,Demographics,Fixed broadband subscriptions,E1_Income support,South Sudan,SSD,0.00234149,per 100 people,2019.0
17,Demographics,Secure Internet servers ,E1_Income support,South Sudan,SSD,3.435148420559436,per 1 million people,2019.0
18,Governance,Rule of law estimate ,E1_Income support,South Sudan,SSD,-1.969724,score,2019.0
20,Social issues ,Net migration,E1_Income support,South Sudan,SSD,-870998.0,net total / data are 5 year estimates,2019.0
21,Health,Prevalence of Respiratory infections and tuberculosis,E1_Income support,South Sudan,SSD,0.281022,percent,2019.0
22,Health,"Immunization, DPT (% of children ages 12-23 months)",E1_Income support,South Sudan,SSD,49.0,percent,2019.0
23,Economics,"Unemployment, total (% of total labor force) (modeled ILO estimate)",E1_Income support,South Sudan,SSD,12.257,percent of total labor force,2020.0
24,Social issues ,Press freedom score,E1_Income support,South Sudan,SSD,44.49,score,2020.0
25,Demographics,Mobile cellular subscriptions,E1_Income support,South Sudan,SSD,33.463,per 100 people,2019.0
26,Environment,Electric power consumption ,E1_Income support,South Sudan,SSD,43.58172421238587,kWh per capita,2014.0
28,Environment,"Electricity production from renewable sources, excluding hydroelectric",E1_Income support,South Sudan,SSD,2000000.0,kWh,2015.0
29,Governance,Control of corruption estimate,E1_Income support,South Sudan,SSD,-1.773724,score,2019.0
30,Health,Domestic General Government Health Expenditure (GGHE-D) as % General Government Expenditure (GGE),E1_Income support,South Sudan,SSD,0.7,percent,2018.0
32,Health,"Incidence of tuberculosis (per 100,000 people)",E1_Income support,South Sudan,SSD,227.0,Cases,2019.0
33,Environment,Renewable energy consumption ,E1_Income support,South Sudan,SSD,39.0743843216671,percent of total final energy consumption,2015.0
34,Environment,Energy use (kg of oil equivalent per capita),E1_Income support,South Sudan,SSD,66.34199545366822,kg of oil equivalent per capita,2014.0
35,Health,Prevalence of anxiety disorders,E1_Income support,South Sudan,SSD,0.043573,percent,2019.0
36,Governance,Aggregate score for the Political Rights category,E1_Income support,South Sudan,SSD,-2.0,score,2021.0
37,Environment,CO2 emissions (kt),E1_Income support,South Sudan,SSD,1727.157,kt,2016.0
39,Health,Mortality due to COVID-19,E1_Income support,South Sudan,SSD,62.0,"Number (cumulative total by Dec 26,2020)",2020.0
41,Environment,Combustible renewables and waste,E1_Income support,South Sudan,SSD,23.12748,percent of total energy,2014.0
44,Environment,"Adjusted net savings, including particulate emission damage",E1_Income support,South Sudan,SSD,-9.21970306354578,percent of GNI,2015.0
45,Health,"Prevalence of HIV, total (% of population ages 15-49)",E1_Income support,South Sudan,SSD,2.5,percent,2019.0
46,Governance,Fragile States Index Total ,E1_Income support,South Sudan,SSD,110.75219038198196,score,2020.0
47,Environment,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value ",E1_Income support,South Sudan,SSD,100.0,percent of total,2017.0
49,Governance,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",E1_Income support,South Sudan,SSD,1.5,rating,2019.0
50,Health,Prevalence of Depressive disorders,E1_Income support,South Sudan,SSD,0.034832,percent,2019.0
51,Governance,Corruption Perceptions Index,E1_Income support,South Sudan,SSD,12.0,score,2020.0
53,Health,"Prevalence of overweight (modeled estimate, % of children under 5)",E1_Income support,South Sudan,SSD,5.7,percent,2020.0
55,Health,Summary exposure value tobacco,E1_Income support,South Sudan,SSD,12.08813,Rate (risk-weighted prevalence),2019.0
56,Environment,"Electricity production from oil, gas and coal sources",E1_Income support,South Sudan,SSD,99.39393939393939,percent of total,2015.0
57,Health,"Prevalence of stunting, height for age (modeled estimate, % of children under 5)",E1_Income support,South Sudan,SSD,30.6,percent,2020.0
58,Environment,"Energy imports, net ",E1_Income support,South Sudan,SSD,-1058.120023078066,percent of energy use,2014.0
59,Environment,Electricity production from oil sources,E1_Income support,South Sudan,SSD,99.39393939393939,percent of total,2015.0
63,Economics,Employment in services (% of total employment) (modeled ILO estimate),E1_Income support,South Sudan,SSD,29.7259998,Percentage of total employment,2020.0
64,Economics,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",E1_Income support,South Sudan,SSD,71.0319977,Percentage of females of the total population,2020.0
65,Health,Prevalence of down syndrome,E1_Income support,South Sudan,SSD,0.00013,percent,2019.0
67,Environment,Electricity production from coal sources ,E1_Income support,South Sudan,SSD,0.0,percent of total,2015.0
68,Social issues ,Proportion of seats held by women in national parliaments (%),E1_Income support,South Sudan,SSD,28.45953003,proportion,2020.0
69,Health,"Immunization, measles (% of children ages 12-23 months)",E1_Income support,South Sudan,SSD,49.0,percent,2019.0
75,Governance,Aggregate score for the Civil Liberties category,E1_Income support,South Sudan,SSD,4.0,score,2021.0
76,Health,Prevalence of chronic kidney disease,E1_Income support,South Sudan,SSD,0.033404,percent,2019.0
78,Environment,"PM2.5 air pollution, mean annual exposure",E1_Income support,South Sudan,SSD,45.57751,micrograms per cubic meter,2017.0
79,Environment,Electricity production from nuclear sources ,E1_Income support,South Sudan,SSD,0.0,percent of total,2014.0
80,Health,Prevalence of Diabetes,E1_Income support,South Sudan,SSD,0.017843,percent,2019.0
83,Governance,Voice and accountability estimate,E1_Income support,South Sudan,SSD,-1.974809,score,2019.0
84,Environment,CO2 emissions (metric tons per capita),E1_Income support,South Sudan,SSD,0.159442,metric tons per capita,2016.0
86,Governance,Total freedom in the world score ,E1_Income support,South Sudan,SSD,2.0,score,2021.0
88,Governance,Political stability and absence of violence/terrorism estimate,E1_Income support,South Sudan,SSD,-2.558902,score,2019.0
90,Governance,Human Development Index,E1_Income support,South Sudan,SSD,0.433,index,2019.0
92,Governance,Government effectiveness estimate,E1_Income support,South Sudan,SSD,-2.451555,score,2019.0
93,Environment,Fossil fuel energy consumption,E1_Income support,South Sudan,SSD,72.22263,percent of total,2014.0
117,Environment,Access to electricity ,E1_Income support,South Sudan,SSD,28.2018566131592,percent of population,2018.0
