rank,Category,Indicator,Policy,Country,ISO,value,unit,year
1,Demographics,Individuals using the Internet,E1_Income support,Aruba,ABW,97.17,percent of population,2019.0
2,Demographics,People using at least basic sanitation services (% of population),E1_Income support,Aruba,ABW,97.5434811165022,proportion,2016.0
3,Governance,Regulatory quality estimate,E1_Income support,Aruba,ABW,0.8573601,score,2019.0
4,Health,Prevalence of COVID-19,E1_Income support,Aruba,ABW,5124.0,"Number (cumulative total by Dec 26,2020)",2020.0
6,Social issues ,"Intentional homicides (per 100,000 people)",E1_Income support,Aruba,ABW,1.9272278754,"proportion, pero 100,000 people",2014.0
7,Demographics,Fixed telephone subscriptions,E1_Income support,Aruba,ABW,35000.0,number,2019.0
15,Demographics,Fixed broadband subscriptions,E1_Income support,Aruba,ABW,18.2095,per 100 people,2019.0
17,Demographics,Secure Internet servers ,E1_Income support,Aruba,ABW,1401.508738265892,per 1 million people,2019.0
18,Governance,Rule of law estimate ,E1_Income support,Aruba,ABW,1.263128,score,2019.0
20,Social issues ,Net migration,E1_Income support,Aruba,ABW,1004.0,net total / data are 5 year estimates,2019.0
25,Demographics,Mobile cellular subscriptions,E1_Income support,Aruba,ABW,135.134,per 100 people,2019.0
29,Governance,Control of corruption estimate,E1_Income support,Aruba,ABW,1.217238,score,2019.0
32,Health,"Incidence of tuberculosis (per 100,000 people)",E1_Income support,Aruba,ABW,2.2,Cases,2019.0
33,Environment,Renewable energy consumption ,E1_Income support,Aruba,ABW,6.72674756598399,percent of total final energy consumption,2015.0
37,Environment,CO2 emissions (kt),E1_Income support,Aruba,ABW,883.747,kt,2016.0
39,Health,Mortality due to COVID-19,E1_Income support,Aruba,ABW,47.0,"Number (cumulative total by Dec 26,2020)",2020.0
52,Demographics,Rural population (% of total population),E1_Income support,Aruba,ABW,56.454,proportion,2019.0
73,Social issues ,"Literacy rate, adult total (% of people ages 15 and above)",E1_Income support,Aruba,ABW,97.8074188232422,proportion,2018.0
81,Demographics,"Age dependency ratio, old (% of working-age population)",E1_Income support,Aruba,ABW,20.57685688717561,proportion,2019.0
82,Social issues ,"Primary completion rate, total (% of relevant age group)",E1_Income support,Aruba,ABW,101.180557250977,proportion,2014.0
83,Governance,Voice and accountability estimate,E1_Income support,Aruba,ABW,1.294189,score,2019.0
84,Environment,CO2 emissions (metric tons per capita),E1_Income support,Aruba,ABW,8.426911,metric tons per capita,2016.0
87,Demographics,"Population, total",E1_Income support,Aruba,ABW,106314.0,total,2019.0
88,Governance,Political stability and absence of violence/terrorism estimate,E1_Income support,Aruba,ABW,1.357372,score,2019.0
92,Governance,Government effectiveness estimate,E1_Income support,Aruba,ABW,1.029933,score,2019.0
95,Demographics,Urban population (% of total population),E1_Income support,Aruba,ABW,43.546,total,2019.0
97,Demographics,Age dependency ratio (% of working-age population),E1_Income support,Aruba,ABW,46.36745370689062,proportion,2019.0
117,Environment,Access to electricity ,E1_Income support,Aruba,ABW,100.0,percent of population,2018.0
