rank,Category,Indicator,Policy,Country,ISO,value,unit,year
1,Demographics,Individuals using the Internet,E1_Income support,Central African Republic,CAF,4.33925,percent of population,2019.0
3,Governance,Regulatory quality estimate,E1_Income support,Central African Republic,CAF,-1.372812,score,2019.0
4,Health,Prevalence of COVID-19,E1_Income support,Central African Republic,CAF,4936.0,"Number (cumulative total by Dec 26,2020)",2020.0
5,Health,Prevalence of Hypertensive heart disease,E1_Income support,Central African Republic,CAF,0.0004,percent,2019.0
6,Social issues ,"Intentional homicides (per 100,000 people)",E1_Income support,Central African Republic,CAF,20.120400654,"proportion, pero 100,000 people",2016.0
7,Demographics,Fixed telephone subscriptions,E1_Income support,Central African Republic,CAF,2193.0,number,2019.0
10,Economics,Volume of imports,E1_Income support,Central African Republic,CAF,3.787,percent change,2020.0
12,Economics,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",E1_Income support,Central African Republic,CAF,71.9410019,Percentage of total population,2020.0
13,Health,Prevalence of total cancers,E1_Income support,Central African Republic,CAF,0.001841,percent,2019.0
14,Social issues ,Life Ladder ,E1_Income support,Central African Republic,CAF,3.4758620262145996,score,2017.0
15,Demographics,Fixed broadband subscriptions,E1_Income support,Central African Republic,CAF,0.0105159,per 100 people,2019.0
17,Demographics,Secure Internet servers ,E1_Income support,Central African Republic,CAF,1.053699697693557,per 1 million people,2019.0
18,Governance,Rule of law estimate ,E1_Income support,Central African Republic,CAF,-1.728386,score,2019.0
19,Economics,Volume of exports,E1_Income support,Central African Republic,CAF,5.224,percent change,2020.0
20,Social issues ,Net migration,E1_Income support,Central African Republic,CAF,-200000.0,net total / data are 5 year estimates,2019.0
21,Health,Prevalence of Respiratory infections and tuberculosis,E1_Income support,Central African Republic,CAF,0.410854,percent,2019.0
22,Health,"Immunization, DPT (% of children ages 12-23 months)",E1_Income support,Central African Republic,CAF,47.0,percent,2019.0
23,Economics,"Unemployment, total (% of total labor force) (modeled ILO estimate)",E1_Income support,Central African Republic,CAF,3.6960001,percent of total labor force,2020.0
24,Social issues ,Press freedom score,E1_Income support,Central African Republic,CAF,42.87,score,2020.0
25,Demographics,Mobile cellular subscriptions,E1_Income support,Central African Republic,CAF,32.2513,per 100 people,2019.0
29,Governance,Control of corruption estimate,E1_Income support,Central African Republic,CAF,-1.22844,score,2019.0
30,Health,Domestic General Government Health Expenditure (GGHE-D) as % General Government Expenditure (GGE),E1_Income support,Central African Republic,CAF,0.7,percent,2018.0
31,Health,"Physicians (per 1,000 people)",E1_Income support,Central African Republic,CAF,0.0721,Ones,2015.0
