rank,Category,Indicator,Policy,Country,ISO,value,unit,year
1,Demographics,Individuals using the Internet,E1_Income support,Nigeria,NGA,42.0,percent of population,2019.0
3,Governance,Regulatory quality estimate,E1_Income support,Nigeria,NGA,-0.8609852,score,2019.0
4,Health,Prevalence of COVID-19,E1_Income support,Nigeria,NGA,77013.0,"Number (cumulative total by Dec 26,2020)",2020.0
5,Health,Prevalence of Hypertensive heart disease,E1_Income support,Nigeria,NGA,0.00099,percent,2019.0
6,Social issues ,"Intentional homicides (per 100,000 people)",E1_Income support,Nigeria,NGA,34.524045903,"proportion, pero 100,000 people",2016.0
7,Demographics,Fixed telephone subscriptions,E1_Income support,Nigeria,NGA,140491.0,number,2019.0
9,Social issues ,Gini index (World Bank estimate),E1_Income support,Nigeria,NGA,35.1,index ,2018.0
10,Economics,Volume of imports,E1_Income support,Nigeria,NGA,2.502,percent change,2020.0
12,Economics,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",E1_Income support,Nigeria,NGA,52.6930008,Percentage of total population,2020.0
13,Health,Prevalence of total cancers,E1_Income support,Nigeria,NGA,0.001973,percent,2019.0
14,Social issues ,Life Ladder ,E1_Income support,Nigeria,NGA,4.759300231933594,score,2021.0
15,Demographics,Fixed broadband subscriptions,E1_Income support,Nigeria,NGA,0.0377614,per 100 people,2019.0
16,Environment,Energy use ,E1_Income support,Nigeria,NGA,138.4297449087446,"(kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",2014.0
17,Demographics,Secure Internet servers ,E1_Income support,Nigeria,NGA,74.81951992708888,per 1 million people,2019.0
18,Governance,Rule of law estimate ,E1_Income support,Nigeria,NGA,-0.8979821,score,2019.0
19,Economics,Volume of exports,E1_Income support,Nigeria,NGA,6.162,percent change,2020.0
20,Social issues ,Net migration,E1_Income support,Nigeria,NGA,-300000.0,net total / data are 5 year estimates,2019.0
21,Health,Prevalence of Respiratory infections and tuberculosis,E1_Income support,Nigeria,NGA,0.238966,percent,2019.0
22,Health,"Immunization, DPT (% of children ages 12-23 months)",E1_Income support,Nigeria,NGA,57.0,percent,2019.0
23,Economics,"Unemployment, total (% of total labor force) (modeled ILO estimate)",E1_Income support,Nigeria,NGA,7.96000004,percent of total labor force,2020.0
24,Social issues ,Press freedom score,E1_Income support,Nigeria,NGA,35.63,score,2020.0
25,Demographics,Mobile cellular subscriptions,E1_Income support,Nigeria,NGA,88.1842,per 100 people,2019.0
26,Environment,Electric power consumption ,E1_Income support,Nigeria,NGA,144.5254622232664,kWh per capita,2014.0
28,Environment,"Electricity production from renewable sources, excluding hydroelectric",E1_Income support,Nigeria,NGA,0.0,kWh,2015.0
29,Governance,Control of corruption estimate,E1_Income support,Nigeria,NGA,-1.094948,score,2019.0
30,Health,Domestic General Government Health Expenditure (GGHE-D) as % General Government Expenditure (GGE),E1_Income support,Nigeria,NGA,0.6,percent,2018.0
31,Health,"Physicians (per 1,000 people)",E1_Income support,Nigeria,NGA,0.3806,Ones,2018.0
32,Health,"Incidence of tuberculosis (per 100,000 people)",E1_Income support,Nigeria,NGA,219.0,Cases,2019.0
33,Environment,Renewable energy consumption ,E1_Income support,Nigeria,NGA,86.6356215634187,percent of total final energy consumption,2015.0
34,Environment,Energy use (kg of oil equivalent per capita),E1_Income support,Nigeria,NGA,763.631976621602,kg of oil equivalent per capita,2014.0
35,Health,Prevalence of anxiety disorders,E1_Income support,Nigeria,NGA,0.027786,percent,2019.0
